Time                         Bx(nT)         By(nT)         Bz(nT)         Btot(km/s)    Vx(km/s)        Vy(km/s)      Vz(km/s)       Vtot(km/s)      Density(cm^-3)Temp(eV)
          6999.5122         -8.4752         3.2963         3.9552         9.9166      -412.7755       134.5570       -16.4191       434.4767         5.0432       194.1706
          7002.5202         -7.0608         4.6649         4.4748         9.5729      -403.1858       132.6905       -17.9406       424.8447         4.6603       197.4218
          7005.5281         -6.6007         4.5548         3.1831         8.6283      -406.8227       131.9664       -14.8216       427.9514         4.5105       204.1329
          7008.5361         -4.0459         2.8087         2.0985         5.3537      -414.7996       133.5859       -11.0991       435.9318         4.7249       209.0675
          7011.5440         -5.9644         4.5923         3.9539         8.5028      -414.8848       129.5288        -8.1141       434.7147         4.5592       212.0134
          7014.5520         -7.9869         3.9015         0.6315         8.9113      -414.6485       125.5336        -5.5730       433.2852         4.3815       214.0040
          7017.5599         -5.7234         3.4792         1.5287         6.8702      -412.5046       124.4676         1.1574       430.8933         4.7211       210.3814
          7020.5679         -6.3430         3.5258         1.7512         7.4654      -406.8851       125.4437         3.7826       425.8046         4.4710       210.4443
          7023.5759         -5.3442         4.3963         1.8946         7.1748      -402.7751       124.3651         5.3830       421.6009         4.3930       209.7121
          7026.5838         -6.0716         4.2081         1.2462         7.4917      -404.2446       126.3714         6.4159       423.6349         4.3389       211.7407
          7029.5918         -6.5121         3.8868         1.3576         7.7044      -412.0952       129.7023        -3.4112       432.0511         4.1682       218.5995
          7032.5997         -2.8111         3.5945         1.7392         4.8834      -418.8354       129.3249        -9.7214       438.4684         4.3630       215.4128
          7035.6077         -3.8813         4.2703         4.3873         7.2490      -421.0945       134.2145       -20.1134       442.5127         4.4899       207.0951
          7038.6156         -6.2532         4.3525         6.1985         9.8218      -418.1014       135.1504       -21.1292       440.0515         4.6490       193.9680
          7041.6236         -5.2263         2.7043         6.0280         8.4240      -412.9573       124.5292        -4.6514       431.3865         4.5018       196.2040
          7044.6315         -4.5031         3.3984         3.0010         6.3901      -414.3452       120.5983        -0.9092       431.5513         4.4742       205.1024
          7047.6395         -4.6620         2.8041         5.5910         7.8011      -416.1215       119.5163        -7.2840       433.0199         4.5431       198.8632
          7050.6475         -5.3318         1.1758         7.7070         9.4451      -413.6816       126.3845       -15.3001       432.9488         4.3217       198.6374
          7053.6554         -5.0989         0.9621         5.9537         7.8975      -415.3713       137.8759       -22.2419       438.2244         4.5917       198.3592
          7056.6634         -5.2081         1.6555         5.2444         7.5742      -415.4489       136.1832       -23.1966       437.8158         4.8886       195.6563
          7059.6713         -6.0392         3.0415         2.8347         7.3320      -410.5158       130.8584       -22.0794       431.4493         5.2901       187.3212
          7062.6793         -6.7465         2.2449         1.7330         7.3183      -406.7739       127.5148       -23.4698       426.9518         5.6912       176.8054
          7065.6872         -6.5892         2.6486         1.2701         7.2142      -408.2255       130.0899       -27.0786       429.3175         5.7150       174.4589
          7068.6952         -6.0732         4.3247         2.0318         7.7276      -410.5357       130.0159       -30.7896       431.7401         5.9511       171.3468
          7071.7032         -5.7954         3.2491         2.5930         7.1321      -407.3130       133.6627       -31.0922       429.8164         6.0472       167.7659
          7074.7111         -5.7643         3.5324         3.5577         7.6395      -402.1771       132.7554       -27.2199       424.4040         6.0948       161.5535
          7077.7191         -6.4133         2.6533         3.6800         7.8558      -404.8046       133.7492       -24.8759       427.0639         5.8189       166.4576
          7080.7270         -6.0499         2.8069         4.2062         7.8849      -409.5103       139.0152       -23.6415       433.1119         5.5080       177.4445
          7083.7350         -5.2367         3.6941         3.3775         7.2441      -416.3198       136.9737       -20.9095       438.7986         5.2565       185.3584
          7086.7429         -5.0695         3.3617         3.3475         6.9431      -416.5235       132.4742       -21.4116       437.6168         5.2618       189.0665
          7089.7509         -4.5603         3.7237         3.3419         6.7698      -417.4270       135.6172       -24.8780       439.6100         5.1348       191.4510
          7092.7588         -4.4176         3.9152         4.1667         7.2253      -419.8802       135.8714       -30.1736       442.3862         5.1278       187.7269
          7095.7668         -4.8954         2.8733         3.9276         6.9026      -416.6840       135.2754       -32.8236       439.3600         5.3639       183.0104
          7098.7748         -4.8792         3.2932         3.4437         6.8199      -412.5726       137.4071       -27.2105       435.7049         5.2775       186.4663
          7101.7827         -4.9944         2.6793         4.0087         6.9421      -411.4785       137.1865       -26.8329       434.5800         5.2509       187.3931
          7104.7907         -5.5975         2.7462         3.2174         7.0160      -408.9361       136.6849       -24.2786       431.8600         5.3842       181.7932
          7107.7986         -4.7249         3.5112         3.9566         7.0928      -411.1364       132.8653       -21.2849       432.6219         5.2677       184.4444
          7110.8066         -4.1079         3.0989         2.7707         5.8442      -414.0729       129.1829       -14.5057       434.0098         4.9358       196.3645
          7113.8145         -5.7356         3.8605         3.6942         7.8389      -414.3857       125.6188        -7.6482       433.1046         4.6547       205.6937
          7116.8225         -5.5221         3.7588         2.4290         7.1078      -416.0344       121.4104        -1.9469       433.3942         4.4910       209.6499
          7119.8304         -5.1916         3.6473         1.5325         6.5272      -416.5682       118.7380         2.9092       433.1989         4.4801       208.5930
          7122.8384         -5.5262         4.2703         0.5535         7.0058      -412.4093       114.7674         7.7784       428.1518         4.7092       202.1957
          7125.8464         -5.2750         4.1705         3.0457         7.3821      -414.2482       115.2909         7.3310       430.0554         4.8690       196.3974
          7128.8543         -6.2385         3.9970         2.4265         7.7963      -416.6725       115.7981        10.2347       432.5956         4.8830       192.8700
          7131.8623         -5.2833         4.4994         3.4299         7.7409      -414.9084       114.1665        15.0580       430.6005         5.0575       191.1294
          7134.8702         -4.9156         4.0892         2.5648         6.8893      -408.6606       108.1283        13.1275       422.9544         5.1943       187.0225
          7137.8782         -5.0328         4.2409         3.5693         7.4869      -405.7764       106.0819         6.4105       419.4673         5.2932       181.7989
          7140.8861         -4.2274         4.0175         2.8755         6.5023      -408.0829       105.8442         8.7371       421.7169         5.0628       186.5377
          7143.8941         -5.0174         3.0517         3.9360         7.0696      -410.8224       106.7510        17.0393       424.8411         4.9152       198.2666
          7146.9020         -4.3498         2.9923         3.4450         6.3042      -409.3524       117.2541        16.9033       426.2077         4.7714       209.0530
          7149.9100         -4.1394         3.5746         4.2607         6.9330      -403.3346       123.8644        12.4601       422.1120         4.9694       198.0940
          7152.9180         -5.2508         2.2914         4.4011         7.2243      -396.0582       123.3291        11.1091       414.9726         5.3072       179.5196
          7155.9259         -5.7590         1.4532         5.1800         7.8810      -399.1269       123.3447         4.7161       417.7987         5.3488       176.9018
          7158.9339         -4.0526         1.5514         5.2630         6.8212      -410.0918       121.6567        -1.6421       427.7816         5.3936       174.6993
          7161.9418         -4.5444         2.2460         5.5529         7.5187      -410.0445       116.7069        -1.7030       426.3430         5.6290       165.1043
          7164.9498         -6.0157         3.6476         5.0554         8.6632      -403.7862       113.6879         1.0879       419.4907         5.7161       159.7209
          7167.9577         -6.3627         3.3685         5.2012         8.8817      -404.2574       115.1174        -0.4387       420.3453         5.5083       162.6370
          7170.9657         -5.0505         3.0043         4.1623         7.2012      -409.6949       124.0600        -1.0358       428.0785         5.0075       184.7571
          7173.9737         -4.9372         2.5697         3.3165         6.4791      -412.5502       128.4791         0.6678       432.1003         4.7106       198.7214
          7176.9816         -4.9014         2.9410         2.5859         6.2737      -411.5221       129.0870         1.3557       431.3074         4.6337       199.4361
          7179.9896         -5.4441         3.3166         3.6126         7.3273      -412.4400       129.2403        -2.7165       432.2337         4.5221       197.6510
          7182.9975         -5.0465         3.8494         2.4879         6.8172      -411.7911       122.4798        -3.3727       429.6476         4.4847       196.9743
          7186.0055         -5.5087         3.2144         2.3557         6.7990      -408.1292       117.4684         0.9441       424.7227         4.5529       199.9317
          7189.0134         -5.6730         3.0472         2.0470         6.7571      -405.9087       116.2548         8.7033       422.3313         4.3934       206.7158
          7192.0214         -4.9306         2.8175         1.8244         5.9647      -405.1605       112.6662        11.2109       420.6875         4.4347       207.9771
          7195.0293         -4.4122         2.9242         1.9513         5.6415      -405.6577       111.7386        11.8241       420.9406         4.4039       210.8598
          7198.0373         -3.8484         3.4846         1.8132         5.4991      -402.9009       112.7664        17.0933       418.7425         4.4039       208.4210
          7201.0453         -4.0703         3.9618         1.8691         5.9796      -400.5021       114.8037        19.3824       417.0895         4.3430       207.8192
          7204.0532         -3.9471         4.2439         2.2123         6.2036      -399.8311       116.8667        19.8069       417.0382         4.3318       205.5376
          7207.0612         -4.3983         3.3781         2.3713         6.0316      -399.3454       118.2187        18.0546       416.9150         4.8403       194.1246
          7210.0691         -5.1490         2.6337         1.4376         5.9594      -398.7941       119.9155        17.3248       416.8692         5.2020       185.6665
          7213.0771         -6.5734         1.3486         2.1293         7.0400      -397.5724       121.9356        26.9457       416.7640         4.8837       191.8213
          7216.0850         -7.8843         0.1603         2.9883         8.4331      -395.3159       132.2073        26.7929       417.7177         4.7421       195.9092
          7219.0930         -7.7252         2.1930         1.7858         8.2266      -393.7370       130.3109        29.1949       415.8581         4.5920       195.1636
          7222.1009         -6.8629         4.7996         2.4772         8.7334      -397.4133       115.4433        34.5807       415.3411         4.6599       187.8779
          7225.1089         -5.4351         5.3952         1.2393         7.7579      -409.3083       109.7848        37.5454       425.4386         4.5973       194.5093
          7228.1169         -5.4834         4.9808         1.3023         7.5215      -418.9003       112.8843        39.6103       435.6499         4.7966       196.2839
          7231.1248         -5.4619         5.0192         2.3211         7.7725      -422.2959       117.1600        38.7716       439.9665         4.7470       197.9044
          7234.1328         -6.0393         4.1326         2.7188         7.8066      -423.0345       120.0473        41.4549       441.7015         4.5620       200.9831
          7237.1407         -5.8491         4.5404         0.9894         7.4704      -420.2714       118.0331        45.1081       438.8562         4.7197       202.0078
          7240.1487         -5.9805         4.5075         1.1919         7.5831      -417.2738       118.4436        44.3460       436.0232         4.8788       203.5460
          7243.1566         -5.7035         4.8862         1.5991         7.6786      -415.2100       118.4528        40.6942       433.7126         4.8939       198.9800
          7246.1646         -6.2434         4.6170         2.2080         8.0729      -416.2624       117.0667        36.4491       433.9464         4.8792       194.4416
          7249.1726         -6.3068         4.4929         1.3645         7.8628      -420.6371       118.4777        41.0928       438.9526         4.8071       192.6040
          7252.1805         -5.8993         4.9111         1.5591         7.8327      -421.7965       115.3758        43.2706       439.4439         4.8582       192.3436
          7255.1885         -6.1111         5.5502         2.1595         8.5331      -417.9252       109.8825        40.4049       434.0279         4.9295       192.0597
          7258.1964         -5.9649         5.7160        -0.0355         8.2616      -418.7754       108.0666        46.9066       435.0557         5.0418       192.6143
          7261.2044         -4.7569         5.6758        -0.6848         7.4372      -423.8951       109.2431        54.3542       441.1172         5.0782       193.0444
          7264.2123         -5.2015         6.2154         0.1117         8.1055      -425.8272       108.9398        55.6101       443.0561         5.0470       191.2821
          7267.2203         -5.5681         6.3590        -0.3638         8.4601      -423.3742       110.3605        55.0414       440.9766         5.0526       194.4323
          7270.2282         -6.0571         5.8397        -0.3046         8.4192      -424.5000       109.4484        59.4596       442.4093         5.0519       193.7568
          7273.2362         -5.8920         5.9820        -0.0555         8.3966      -422.6460       114.5513        61.3726       442.2031         5.1848       188.3621
          7276.2442         -5.7555         6.4348        -0.7556         8.6662      -420.6648       119.6643        57.6242       441.1351         5.4086       184.8276
          7279.2521         -5.6529         5.9736        -0.3792         8.2331      -425.7459       122.0604        58.7824       446.7888         5.4520       184.7482
          7282.2601         -4.8108         5.9153        -1.6080         7.7924      -429.7093       122.6445        59.9731       450.8903         5.2761       187.1269
          7285.2680         -5.0089         7.9631        -2.4747         9.7275      -433.1168       115.3839        64.5468       452.9696         5.5066       186.4950
          7288.2760         -3.9901         8.0274        -4.0368         9.8313      -447.5958       114.9655        81.1197       469.2176         5.4412       185.0469
          7291.2839         -3.3846         7.8595        -2.3310         8.8691      -446.1262       115.0768        81.4938       467.9299         5.7181       175.9429
          7294.2919         -5.9498         7.6366        -0.0794         9.6811      -434.7613       104.0056        73.1878       452.9902         6.5879       158.0173
          7297.2998         -5.9463         8.0450         1.0652        10.0606      -438.2785       102.8468        74.5827       456.3252         6.6065       153.2872
          7300.3078         -6.0922         8.9124        -1.1792        10.8599      -446.3933       105.1047        76.7955       464.9945         6.1301       160.8093
          7303.3158         -6.4504         8.0583        -2.4270        10.6035      -448.9107       101.6821        77.5052       466.7628         6.0885       162.7709
          7306.3237         -5.6574         8.6755        -0.2157        10.3594      -446.2767       103.2819        71.2115       463.6351         6.2060       156.8229
          7309.3317         -6.6062         4.5439         2.4270         8.3773      -435.2176       107.9260        59.1477       452.3074         5.6997       172.5660
          7312.3396         -4.4803        -0.8958         2.3018         5.1160      -427.9403       115.2056        51.2936       446.1874         4.5032       225.1000
          7315.3476         -4.1148         1.4332         2.2677         4.9120      -434.3279       122.4618        43.2451       453.3558         4.1272       251.4959
          7318.3555         -5.9554         1.3074         1.8507         6.3719      -438.6457       120.9400        40.1679       456.7909         4.2158       247.9167
          7321.3635         -2.8303         3.5851         1.1069         4.6998      -441.9063       117.9450        43.4393       459.4477         4.0363       253.9178
          7324.3714         -2.5088         3.0017         1.6858         4.2598      -442.8774       111.4961        40.6918       458.5209         4.0514       257.8338
          7327.3794         -3.6398         4.2839         1.5510         5.8314      -444.2099       109.1298        38.0267       458.9977         4.1077       251.7026
          7330.3874         -4.4706         4.0439         0.4391         6.0442      -443.9432       108.6611        39.0309       458.7142         4.1129       249.1132
          7333.3953         -4.0830         1.4119        -0.6635         4.3709      -440.3845       104.2171        38.7506       454.2081         4.2192       246.9035
          7336.4033         -6.3215         2.0972        -0.6962         6.6966      -449.9733        92.7742        37.6206       461.1756         4.7690       218.3323
          7339.4112         -5.1592         6.8473         0.7799         8.6088      -458.6974        79.2866        32.8162       466.6729         5.4447       181.5996
          7342.4192         -5.0193         7.9621         1.2454         9.4942      -463.2911        85.6598        30.7088       472.1628         5.7307       166.9432
          7345.4271         -4.5905         7.8062         0.1720         9.0575      -465.6283        88.4245        33.2323       475.1213         5.8948       159.6976
          7348.4351         -4.9223        10.6593         0.9426        11.7787      -464.9332        85.4611        30.5380       473.7130         5.8594       154.5920
          7351.4431         -4.8222         9.4865         0.3205        10.6466      -466.3920        91.1493        28.7890       476.1220         6.0360       147.1317
          7354.4510         -6.2984         8.7092        -0.0482        10.7481      -465.9438       101.4803        31.3021       477.9110         6.2686       147.5715
          7357.4590         -5.4823         8.6190         0.6098        10.2330      -466.8994       107.3093        32.4408       480.1717         5.9871       154.3133
          7360.4669         -5.9089         7.9234         0.4086         9.8925      -465.5232       108.8060        32.0745       479.1471         5.8899       161.4728
          7363.4749         -6.4906         6.9732         1.2783         9.6118      -464.9289       110.7017        31.9522       479.0002         5.8287       162.9262
          7366.4828         -6.0848         7.2399         1.3036         9.5468      -465.8320       112.2099        29.1041       480.0393         5.8332       159.2031
          7369.4908         -5.2548         8.0589         1.2527         9.7020      -465.1028       110.0899        29.1219       478.8444         5.9000       157.7722
          7372.4987         -4.0263         8.0099         0.1560         8.9663      -463.6276       108.3900        30.5687       477.1123         5.9150       158.7005
          7375.5067         -3.9036         7.3096         0.3201         8.2928      -461.8890       111.5315        31.0272       476.1844         5.9612       160.9506
          7378.5147         -4.6305         7.0981         0.0856         8.4754      -460.1862       112.8764        30.0875       474.7859         5.9511       162.1548
          7381.5226         -5.7668         6.3556         0.6789         8.6088      -457.7521       114.7913        32.4336       473.0776         5.9255       159.6986
          7384.5306         -6.4880         6.0357         0.7009         8.8891      -448.7582       120.3024        32.0618       465.7155         5.8290       159.3834
          7387.5385         -6.4962         5.2123         0.5265         8.3454      -446.6590       118.9731        30.2456       463.2275         5.7161       163.5820
          7390.5465         -6.4995         4.9655         0.3961         8.1888      -443.7412       118.0464        30.9259       460.2239         5.6706       168.1128
          7393.5544         -7.3572         4.1766         0.1842         8.4621      -438.7285       121.9759        32.0963       456.5236         5.5985       170.0793
          7396.5624         -6.8507         3.7932         0.2803         7.8358      -436.8070       124.3141        33.1030       455.3826         5.7003       169.1895
          7399.5703         -7.0428         3.6878         1.6770         8.1249      -437.6681       123.2648        26.5042       455.4685         5.7066       170.5361
          7402.5783         -6.6370         4.2099         0.8578         7.9063      -439.1137       121.8488        26.3459       456.4689         5.5730       170.1082
          7405.5863         -6.4024         4.6957         0.7821         7.9783      -441.8075       121.3219        27.4451       458.9841         5.5429       169.2503
          7408.5942         -6.0217         4.9785         0.2798         7.8182      -442.4972       121.1235        27.3019       459.5870         5.4912       172.7267
          7411.6022         -6.5188         4.1242         0.1392         7.7151      -440.1929       122.4617        28.5369       457.8076         5.5122       173.3548
          7414.6101         -6.9962         4.3531        -0.1869         8.2420      -435.6061       122.9341        29.1165       453.5591         5.4303       178.2099
          7417.6181         -7.3979         3.5846        -0.0668         8.2209      -432.5705       123.3426        27.4114       450.6642         5.4401       177.7242
          7420.6260         -4.6249         5.2714        -0.2269         7.0163      -432.2812       123.2278        25.8818       450.2851         5.4814       178.9872
          7423.6340         -5.8238         4.6053         0.0514         7.4248      -434.3950       119.7996        25.1089       451.3309         5.4506       181.3761
          7426.6420         -6.0776         4.6355        -0.1505         7.6451      -432.3249       123.8597        24.2981       450.3746         5.4506       182.5904
          7429.6499         -6.0215         4.9098        -0.3908         7.7793      -429.6929       125.1734        25.7495       448.3108         5.4506       180.8709
          7432.6579         -5.4245         5.7357        -0.2060         7.8972      -430.0608       127.0615        26.0179       449.2090         5.4506       178.8291
          7435.6658         -5.9873         5.6612        -0.2800         8.2447      -431.9834       123.6519        24.2582       449.9871         5.4303       179.9323
          7438.6738         -5.9176         5.9340        -0.4087         8.3904      -428.5028       122.1082        22.5994       446.1428         5.4503       180.0897
          7441.6817         -5.9465         5.2966        -0.7738         8.0009      -426.8781       121.7063        20.9932       444.3942         5.5475       180.4970
          7444.6897         -5.9850         4.8726        -1.2139         7.8126      -429.0987       123.7261        24.4010       447.2532         5.5478       179.1070
          7447.6976         -6.1334         6.0115        -0.6405         8.6120      -426.6436       122.5191        25.3678       444.6185         5.5017       180.3452
          7450.7056         -6.9465         4.1913        -1.3477         8.2242      -422.3431       125.8711        28.3267       441.6454         5.4003       182.6715
          7453.7136         -6.1240         6.4927        -0.7443         8.9562      -426.5753       126.3702        30.2146       445.9806         5.3072       183.8387
          7456.7215         -6.3830         5.5967        -0.4900         8.5033      -421.2139       122.4683        23.4033       439.2916         5.3691       183.4265
          7459.7295         -6.4975         4.8339        -0.8576         8.1437      -419.1440       124.9240        26.8216       438.1934         5.3331       186.1324
          7462.7374         -5.8370         6.2936         0.2119         8.5863      -416.5187       126.8981        28.0445       436.3497         5.3992       182.9869
          7465.7454         -6.8205         5.4480        -1.3890         8.8391      -413.2501       124.8023        28.0026       432.6775         5.4153       178.9008
          7468.7533         -7.1262         5.8051        -0.3826         9.1994      -417.9819       118.4981        31.4279       435.6010         5.3128       181.6282
          7471.7613         -6.4410         5.7101        -0.7117         8.6370      -415.9361       120.3917        31.3882       434.1511         5.2772       187.0524
          7474.7692         -7.2284         5.2943        -0.2343         8.9629      -415.2563       119.8102        31.8803       433.3767         5.2160       187.1046
          7477.7772         -7.4353         5.1931        -0.2971         9.0741      -416.2624       119.4989        28.6720       434.0420         5.1799       185.9426
          7480.7852         -7.3865         4.7631         0.1752         8.7908      -418.1444       119.3992        29.7405       435.9142         5.2156       186.3665
          7483.7931         -5.2993         5.5336        -0.1789         7.6639      -417.5724       122.9116        27.7534       436.2486         5.2869       184.9109
          7486.8011         -6.8990         4.1222        -0.5313         8.0543      -420.9606       117.9379        26.2577       438.0711         5.2978       185.3410
          7489.8090         -7.1474         5.3881        -0.0963         8.9513      -418.5644       118.8432        36.3067       436.6612         5.2614       184.8750
          7492.8170         -6.4263         5.4354        -0.2091         8.4193      -413.0106       122.8359        32.2516       432.1010         5.3230       181.9686
          7495.8249         -6.9791         4.7823         0.2676         8.4646      -410.5522       123.1518        31.9323       429.8341         5.2824       183.7348
          7498.8329         -5.6538         4.9635         0.3770         7.5329      -409.7285       123.7533        28.7317       429.0514         5.2614       182.0192
          7501.8409         -6.9130         3.8815         0.6634         7.9558      -412.2749       119.7267        27.0037       430.2300         5.2925       182.7846
          7504.8488         -6.4443         4.7190         1.7594         8.1788      -408.9218       123.4897        29.4123       428.2708         5.2667       182.4736
          7507.8568         -6.6658         4.4607         1.4267         8.1465      -407.1067       123.0294        20.8419       425.8329         5.1859       183.7939
          7510.8647         -6.6473         3.8431         2.6187         8.1125      -412.9208       123.4851        22.2604       431.6044         5.0267       186.6941
          7513.8727         -6.2161         3.0868         1.8290         7.1773      -415.9997       128.1443        22.2387       435.8891         5.0523       187.4933
          7516.8806         -6.7840         4.0402         2.1027         8.1711      -415.4655       122.6191        27.5487       434.0594         5.0474       188.4691
          7519.8886         -7.0027         4.6001         1.2726         8.4746      -415.8298       117.5301        31.7170       433.3274         5.0470       187.3858
          7522.8965         -7.1332         4.2185         2.4575         8.6440      -414.9248       114.2238        31.8638       431.5957         5.1236       185.7966
          7525.9045         -7.2366         3.5810         2.9793         8.6063      -413.3859       115.9842        25.0925       430.0884         5.0278       187.8231
          7528.9125         -6.3774         4.3008         2.1371         7.9835      -417.4237       115.1649        25.9840       433.8008         4.8326       198.5338
          7531.9204         -6.3704         4.4398         2.0410         8.0287      -422.4230       114.2739        23.8924       438.2769         4.8533       204.1939
          7534.9284         -6.3680         4.0398         2.9054         8.0816      -421.0705       109.4883        23.7597       435.7233         4.8075       201.4919
          7537.9363         -6.6689         4.2518         3.1645         8.5186      -417.3112       109.4116        23.4944       432.0600         4.7309       202.0084
          7540.9443         -6.3216         4.6255         3.3619         8.5241      -416.8402       108.2139        19.1058       431.0893         4.6847       208.0000
          7543.9522         -6.1960         3.7956         3.8130         8.2059      -414.2249       109.6291        18.0627       428.8980         4.7456       205.6037
          7546.9602         -6.9811         3.9386         3.3002         8.6683      -414.0433       113.9847        18.3163       429.8519         4.8075       197.1100
          7549.9682         -7.0916         4.1202         3.7942         9.0367      -415.8486       115.1547        14.0199       431.7416         4.7613       194.5957
          7552.9761         -7.5131         4.5655         3.0204         9.2959      -412.6260       116.6955        13.4154       429.0279         4.8019       187.5114
          7555.9841         -6.9260         3.6737         3.7356         8.6845      -415.2846       118.8729        16.8315       432.3391         4.9648       186.0799
          7558.9920         -7.2379         4.1786         2.4094         8.6978      -417.2491       120.5721        23.9627       435.0561         5.1390       185.5420
          7562.0000         -6.6314         4.2746         3.4581         8.6143      -420.3411       114.9735        25.2720       436.5453         5.1698       184.2158
          7565.0079         -7.1608         4.3239         3.4325         9.0419      -421.4511       119.8963        20.5205       438.6545         5.1089       186.8258
          7568.0159         -6.1280         4.0631         2.7284         7.8425      -423.6909       119.4070        20.6778       440.6871         5.1180       186.6547
          7571.0238         -6.4074         4.8061         3.9786         8.9433      -426.4233       116.7861        21.3528       442.6442         5.2313       184.0332
          7574.0318         -6.8849         4.8884         2.7071         8.8672      -424.3951       112.8195        25.6601       439.9095         5.2002       182.8323
          7577.0398         -5.9280         5.5482         3.0103         8.6594      -426.3765       108.8105        27.1043       440.8897         5.2362       181.8616
          7580.0477         -6.7081         4.9483         2.7025         8.7629      -429.2411       107.2994        27.3335       443.3305         5.1093       185.2438
          7583.0557         -6.0926         5.5384         3.2437         8.8496      -429.3561       107.1543        31.5140       443.6664         5.0617       186.3718
          7586.0636         -6.3705         5.5070         2.7206         8.8494      -430.0890       107.3384        29.6031       444.2961         5.3376       183.8809
          7589.0716         -5.9172         5.3258         3.5328         8.7096      -430.7171       104.4378        27.2037       444.0892         5.3646       180.0004
          7592.0795         -6.1768         5.7050         3.0158         8.9328      -432.3971       105.0850        24.2635       445.7057         5.2156       181.7523
          7595.0875         -4.9792         5.8711        -1.2159         7.7936      -439.4255       104.5515        42.5667       453.8843         5.2971       189.8453
          7598.0954         -4.5783         6.9718         0.9745         8.3974      -444.1517       109.8392        49.7116       460.3581         5.6681       189.8730
          7601.1034         -5.1312         3.0082         4.2834         7.3298      -440.1027       113.1184        26.3118       455.3631         5.8710       185.4235
          7604.1114         -5.3645         0.7162         6.7643         8.6629      -433.9644       126.6238         2.5527       452.2856         5.1974       195.4437
          7607.1193         -5.5811         1.7581         7.2639         9.3276      -436.3611       134.0148       -13.3913       456.7032         4.8068       196.8618
          7610.1273         -4.7495         0.6468         6.7129         8.2486      -434.9668       127.9511       -10.1388       453.5716         5.0463       195.6058
          7613.1352         -4.4446         1.7413         6.4099         7.9921      -428.3794       125.4185        -2.8730       446.3810         5.2464       193.7964
          7616.1432         -4.8901         1.2944         6.3154         8.0916      -435.1227       131.0878        -2.9178       454.5124         5.1348       199.1012
          7619.1511         -5.2128         0.2932         5.3600         7.4826      -432.8373       141.1697         2.3348       455.2932         4.9757       204.5674
          7622.1591         -5.7967        -1.3805         5.7826         8.3033      -425.9696       148.1336        -0.3052       451.0496         4.8998       200.8020
          7625.1671         -8.1311        -0.0348         5.2557         9.6818      -416.5344       144.5722        -2.5609       441.0350         4.6700       193.6048
          7628.1750         -4.4838        -0.9552         3.6518         5.8611      -418.6458       148.5272         0.3977       444.5968         4.6329       207.3386
          7631.1830         -4.1780         0.7582         4.2409         6.0014      -424.7875       166.4208         1.4864       456.3380         4.6246       224.4785
          7634.1909         -3.2067         2.9388         4.1537         6.0144      -426.9043       152.2623        -0.1547       453.2774         4.4493       226.9844
          7637.1989         -3.5604         2.4304         6.7924         8.0448      -424.6865       145.4778        -2.8936       448.9541         4.3847       227.0143
          7640.2068         -3.7334         3.1668         6.9081         8.4669      -425.4754       138.0242         4.0943       447.3437         4.1636       228.9185
          7643.2148         -3.3203         1.9122         7.4908         8.4138      -424.2281       133.6597         5.3245       444.8240         4.2657       225.5051
          7646.2227         -3.4452         2.1725         6.2204         7.4352      -425.6266       134.4669         2.8835       446.3730         4.3476       220.2104
          7649.2307         -2.7192         2.3956         6.1488         7.1372      -428.4608       134.8468         1.4930       449.1882         4.4899       219.7316
          7652.2387         -4.5153         4.2567         3.8800         7.3186      -429.2564       137.4949        -8.1202       450.8967         4.7606       213.0083
          7655.2466         -4.8562         5.4207         1.0918         7.3593      -428.4380       137.8705       -20.2205       450.5345         5.1173       198.0667
          7658.2546         -5.1486         5.9211         1.6191         8.0118      -427.8427       132.8376       -19.3829       448.4408         5.3744       187.8867
          7661.2625         -5.2791         5.4146         2.7945         8.0620      -427.0759       128.4207       -12.0673       446.1415         5.2366       191.6472
          7664.2705         -5.0368         4.7650         3.3948         7.7201      -429.0504       131.6887        -7.9923       448.8806         4.9516       201.1385
          7667.2784         -5.8788         4.7455         1.3226         7.6700      -428.9097       133.8516        -4.9565       449.3510         4.7200       211.4887
          7670.2864         -6.3931         4.0374         0.5708         7.5828      -424.7523       132.9014        -0.1911       445.0601         4.9036       213.1107
          7673.2943         -5.8231         5.0301        -0.1877         7.6971      -426.8293       134.2211        -2.8174       447.4636         4.8900       213.2239
          7676.3023         -6.7753         5.8866         0.2228         8.9782      -427.5922       133.7649        -5.6338       448.0708         4.8316       208.4045
          7679.3103         -8.1483         4.3609         1.7112         9.3989      -428.0281       130.6889         0.6200       447.5656         4.8904       193.9652
          7682.3182         -6.9780         4.1339         3.2163         8.7250      -435.1783       126.0885        16.6773       453.6196         4.5927       206.7440
          7685.3262         -5.9744         4.5881        -1.7770         7.7397      -442.1672       118.5563        32.3361       459.0061         4.8921       211.6059
          7688.3341         -4.2841         3.2116         3.3046         6.2919      -441.8453       113.1914        22.8130       456.7758         5.3128       200.9450
          7691.3421         -5.3469         5.0773         1.4761         7.5197      -427.4854       120.7247         7.4054       444.3537         5.3380       198.9417
          7694.3500         -6.1123         4.9458         1.6657         8.0371      -428.4576       123.4636        -2.7559       445.9199         5.4401       193.3317
          7697.3580         -5.7243         5.1912         3.0528         8.3088      -433.7020       121.9444        -7.7438       450.6139         5.5625       191.3116
