Time                         Bx(nT)         By(nT)         Bz(nT)         Btot(km/s)    Vx(km/s)        Vy(km/s)      Vz(km/s)       Vtot(km/s)      Density(cm^-3)Temp(eV)
          3096.8730          5.3437        -7.8079         9.5617        13.4516        27.9153        20.6054         1.5674        35.3950         0.2477      3558.4979
          3099.8826          5.3885        -7.5842         9.7871        13.5034        47.7990        25.9260         7.5177        55.2751         0.2185      4046.7463
          3102.8922          5.3797        -7.5388         9.6300        13.3608        37.8505        25.6779        15.5936        48.7235         0.2477      3594.5858
          3105.9018          5.1862        -7.1931         9.7880        13.2076        34.9500        27.4322        21.7567        49.8182         0.2477      3616.2141
          3108.9114          5.1136        -7.1759         9.9235        13.2710        34.8970        29.7329        27.0227        54.2508         0.2477      3690.1302
          3111.9210          5.0862        -7.0599         9.9052        13.1842        21.8469        29.1204        21.1895        42.3996         0.2477      3541.9880
          3114.9306          4.8110        -6.9700         9.9356        13.0553        20.1676        15.4009        18.7162        32.1545         0.2768      3103.2058
          3117.9402          4.7459        -6.9975         9.8204        12.9587        13.9871         9.4693        19.6886        26.2437         0.2768      3201.0738
          3120.9498          4.5255        -6.9163         9.8687        12.8727        20.1847        21.9389        17.2813        35.7767         0.2477      3650.0821
          3123.9594          4.4539        -7.2058         9.6147        12.8142        25.8855        27.0195        13.6211        40.0601         0.2477      3579.0182
          3126.9690          4.3165        -7.2788         9.4453        12.6817        14.5144         2.2892        13.0875        25.0062         0.2477      3467.7032
          3129.9786          4.3738        -7.1731         9.5430        12.7143        17.8435        -7.2333        17.3368        28.6675         0.2477      3511.6651
          3132.9882          4.5760        -7.1503         9.5691        12.7920        20.1228        11.6435        24.8835        34.3723         0.2185      3901.3298
          3135.9978          4.4440        -7.0347         9.6332        12.7293        17.2181         1.3131        20.0342        35.5912         0.2185      4147.2154
          3139.0074          4.6528        -7.0350         9.6279        12.7998        14.5098       -24.3043         5.4500        28.9049         0.2185      4014.1144
          3142.0170          4.7220        -6.9458         9.7129        12.8406        11.1725       -24.6452        10.2321        30.3463         0.2477      3593.6190
          3145.0266          4.5100        -6.5457        10.1438        12.8873         8.8410       -32.1866        12.7806        37.0565         0.2477      3564.2796
          3148.0362          4.6076        -6.5233        10.2524        12.9959        20.4707       -42.4839         2.2402        47.5951         0.2477      3475.1876
          3151.0457          4.5376        -6.2249        10.4529        12.9847        14.7942       -42.6239        -7.1942        46.5494         0.2477      3550.8764
          3154.0553          4.5870        -6.0581        10.5648        13.0137         9.9423       -38.8467        -0.1903        42.8310         0.2477      3696.2576
          3157.0649          4.7342        -6.0102        10.4385        12.9421        13.3680       -35.2053        16.8961        41.9663         0.2477      3708.0206
          3160.0745          4.7453        -5.7966        10.3970        12.8147         5.2652       -32.8292        17.2551        37.5138         0.2477      3583.9677
          3163.0841          4.6802        -5.4832        10.4470        12.6929         5.3307       -31.6610        14.5303        35.3302         0.2768      3298.7607
          3166.0937          4.6869        -5.3356        10.5494        12.7172        -0.6857       -34.9388        14.3978        38.0864         0.2768      3471.3589
          3169.1033          4.8778        -5.5604        10.2722        12.6582         5.7615       -27.6413        20.4534        39.4296         0.2477      3904.7119
          3172.1129          4.8696        -5.2972        10.4131        12.6572        19.2539       -22.0892        31.6266        43.7199         0.2768      3373.8712
          3175.1225          4.6832        -5.0558        10.6430        12.6794         7.9116       -25.0539        37.1984        46.1641         0.2768      3394.3082
          3178.1321          4.9067        -5.0675        10.7595        12.8655         4.3823       -25.4196        40.1100        48.2527         0.2477      3914.6922
          3181.1417          4.7904        -4.4365        11.2111        12.9737         9.9949       -30.0934        34.7930        47.1589         0.3059      3077.0875
          3184.1513          4.7466        -4.3535        11.2147        12.9326        16.0854       -41.5037        34.7190        57.7291         0.2768      3438.5385
          3187.1609          4.3361        -3.9424        11.4382        12.8521        18.5582       -50.8357        30.1297        62.2139         0.2477      3854.7448
          3190.1705          3.8942        -3.6620        11.4130        12.6029        12.4021       -37.1862        31.1317        50.2121         0.2768      3497.7381
          3193.1801          3.8361        -3.8621        10.9870        12.2616         5.6340       -27.7027        31.7352        43.2489         0.2768      3410.4441
          3196.1897          3.6493        -3.7771        11.0055        12.1945         7.8750       -26.4476        30.8485        42.9975         0.2477      3869.8788
          3199.1993          3.6018        -3.9800        10.7515        12.0170        23.0093       -37.0343        30.1338        54.3632         0.2768      3510.9811
          3202.2089          3.2608        -4.0226        10.7684        11.9487        31.3864       -32.6740        28.1455        53.9328         0.2768      3450.7465
          3205.2184          3.0128        -4.1041        10.8222        11.9600        32.0208       -37.0891        20.7724        54.1182         0.2768      3483.3716
          3208.2280          3.0399        -4.1638        10.7342        11.9080        33.4649       -27.7005        11.6695        45.0358         0.2768      3471.2213
          3211.2376          2.7873        -4.1393        10.6000        11.7159        27.5239       -24.6117        11.3573        38.6779         0.2768      3413.6013
          3214.2472          2.6482        -4.3578        10.4605        11.6373        27.6450       -26.2030        17.4220        42.3097         0.2477      3942.3528
          3217.2568          2.4277        -4.4436        10.5233        11.6782        26.4228       -24.4656        30.5547        48.1487         0.2768      3453.5234
          3220.2664          2.4798        -4.5430        10.5219        11.7260        23.6822       -15.6164        34.7857        44.9906         0.2768      3460.7917
          3223.2760          2.4596        -4.8386        10.4487        11.7744        16.2422        -1.6097        29.2359        35.6035         0.2768      3545.1019
          3226.2856          2.3987        -5.0870        10.2810        11.7188        18.6535         6.3572        30.9794        37.4759         0.2768      3328.3737
          3229.2952          2.3692        -5.2753        10.1378        11.6712        14.7122         3.4265        21.3861        27.6952         0.2768      3381.2097
          3232.3048          2.3237        -5.3853        10.1091        11.6873        12.0369        25.1582        21.5603        36.8282         0.2477      3726.1530
          3235.3144          2.5833        -5.4785         9.9904        11.6831         4.9300        34.1136        18.5664        39.1672         0.2768      3479.0271
          3238.3240          2.8710        -5.7523         9.9618        11.8562         1.6847        26.1130        17.9792        32.1305         0.2768      3419.7069
          3241.3336          3.2164        -5.8348        10.0175        12.0308         3.8199        30.0092        28.5724        41.8630         0.2477      3991.2067
          3244.3432          3.5635        -6.0515         9.8628        12.1076         7.7651        28.5093        24.9538        38.8427         0.2477      3903.8408
          3247.3528          3.7440        -6.1323         9.9643        12.2846         2.6648        23.3353        14.2926        27.6810         0.2477      3922.0974
          3250.3624          4.0574        -6.2287        10.1154        12.5531         3.5353        10.5588         6.5840        16.8122         0.2477      3883.7486
          3253.3720          4.2111        -6.3562        10.2015        12.7359         6.4688         4.5693         7.2758        14.4196         0.2477      3902.0179
          3256.3816          4.5149        -6.4403        10.1579        12.8470        -7.0074         4.1795        15.8580        22.9670         0.2768      3420.4808
          3259.3912          4.7126        -6.5900        10.1224        12.9653       -10.1159       -12.9437        14.7151        24.4628         0.2768      3318.6266
          3262.4007          4.8975        -6.5818        10.2418        13.1225         3.8297       -14.0344         5.1732        16.0515         0.2768      3339.7395
          3265.4103          4.9603        -6.3892        10.2536        13.0600         6.5203       -17.3506         2.3524        19.0325         0.2477      3791.9405
          3268.4199          4.8713        -6.4235        10.0340        12.8714         6.1573       -28.6760         4.6477        29.6977         0.2477      3955.9114
          3271.4295          5.0670        -6.2092         9.7131        12.5926         1.0176       -27.7666        -2.6672        29.8439         0.2477      3978.2186
          3274.4391          5.1318        -6.2900         9.1114        12.2032        -6.6926       -22.4332       -11.5021        26.1319         0.2477      3924.2171
          3277.4487          5.1271        -5.8427         9.0884        11.9593        -5.9374       -27.5221       -11.6489        30.7912         0.3059      3381.1596
          3280.4583          5.0574        -5.3677         8.9450        11.5933        -3.4396       -39.9463        -6.5413        42.0080         0.2768      3735.2810
          3283.4679          5.0382        -5.3269         8.4215        11.1661         3.9195       -37.5225        -1.9932        39.7693         0.2768      3582.0400
          3286.4775          5.0239        -4.9301         7.9124        10.5902         8.3103       -45.1333       -13.5772        48.2413         0.2768      3790.1490
          3289.4871          5.0842        -4.7079         7.5661        10.2596        10.9734       -53.0926        -9.3155        55.8044         0.2768      3764.7380
          3292.4967          5.1126        -4.4241         7.4259        10.0427        32.4084       -55.2443       -13.6909        67.0815         0.2768      3905.2261
          3295.5063          5.4039        -4.1996         7.6569        10.2697        50.6898       -43.8708       -17.0454        69.7825         0.3059      3473.3364
          3298.5159          5.7327        -4.0380         7.8697        10.5404        62.6574       -41.6340       -17.1006        77.6429         0.2768      3605.9421
          3301.5255          6.0726        -3.7350         8.1798        10.8506        75.2032       -35.1434       -22.3848        87.0964         0.3059      3450.2736
          3304.5351          6.1914        -3.3280         8.4957        11.0266        78.5284       -24.8818       -13.3114        83.4923         0.2477      3916.4909
          3307.5447          6.0750        -2.9983         8.8091        11.1128        71.5051       -13.8866       -10.9404        74.7043         0.2477      3913.4718
          3310.5543          6.5473        -2.8896         9.0005        11.4989        83.2842        -1.3485        -6.8886        83.5795         0.2768      3393.9587
          3313.5639          6.3805        -2.7191         9.2951        11.5975        78.0948         5.6390        -3.2925        78.9972         0.2768      3363.3746
          3316.5734          6.3880        -2.6099         9.6762        11.8847        71.6728         9.8649         4.4899        72.9636         0.2768      3432.1844
          3319.5830          5.9614        -2.1979        10.0613        11.8996        71.7211        11.5994        13.8949        75.4910         0.3059      3014.2190
          3322.5926          5.7952        -2.2855        10.2344        11.9813        68.2821        21.7323        13.8710        73.9577         0.2768      3468.8939
          3325.6022          5.8848        -2.6057         9.9009        11.8088        48.3568         9.3041         5.1969        50.2898         0.2768      3306.7581
          3328.6118          6.0393        -3.0257         9.7250        11.8407        24.1773        10.8304         9.1416        28.7570         0.3059      3165.1364
          3331.6214          5.7973        -3.5295         9.5427        11.7102        28.2637        20.1704        11.5765        36.9753         0.2768      3356.5189
          3334.6310          5.9088        -3.8515         9.3371        11.7017        32.0274        15.5820        25.4084        45.5796         0.2768      3552.2639
          3337.6406          6.0042        -4.2913         9.0074        11.6447        19.5316         7.1821        28.1732        35.9425         0.2768      3504.5334
          3340.6502          6.1071        -4.3490         9.0449        11.7482        21.3233         8.1911        20.6326        33.5132         0.2477      3634.2318
          3343.6598          5.9131        -4.5438         9.1169        11.7783        21.0979         4.4612        20.7129        34.9833         0.2768      3375.1717
          3346.6694          5.8969        -4.6834         9.0358        11.7624         5.1085        16.1831        24.8388        30.5349         0.2477      3691.8079
          3349.6790          5.6136        -4.7783         8.9380        11.5859        14.2609        20.7409        29.3444        38.8813         0.2768      3363.7716
          3352.6886          5.2499        -4.6835         8.9799        11.4077        15.2317        24.9653        42.4294        52.0605         0.2477      3807.3496
          3355.6982          5.0219        -4.6199         8.9873        11.2843         2.4665        27.3113        38.4378        47.5487         0.2477      3954.4716
          3358.7078          4.5112        -4.7698         8.8145        10.9908         6.6912        35.3602        39.3125        54.2100         0.2768      3544.7328
          3361.7174          4.4587        -5.1227         8.5594        10.9264        18.6803        41.9478        38.5901        60.4231         0.2477      3913.1870
          3364.7270          4.2623        -5.3760         8.5473        10.9601        14.2275        37.2936        25.8889        47.6863         0.2477      3918.2544
          3367.7366          4.4578        -5.4027         9.0055        11.4088         7.9037        40.6944        26.8757        50.0935         0.2768      3289.2805
          3370.7462          4.3247        -5.7328         8.9049        11.4397         1.3935        45.7971        22.0227        50.8411         0.2768      3392.2263
          3373.7557          4.3984        -5.5821         9.0610        11.5156        -3.9162        37.9763        17.7403        42.8660         0.2768      3401.6129
          3376.7653          4.5960        -5.7158         8.8912        11.5259       -13.8998        18.5870         8.4849        28.6109         0.2768      3483.3164
          3379.7749          4.7681        -5.8982         8.7045        11.5452       -15.9172         8.9106         4.8892        22.2991         0.2768      3372.0620
          3382.7845          4.8748        -5.7602         8.7612        11.5630       -20.1130        24.1840        11.4426        33.7956         0.2477      3846.6522
          3385.7941          5.2030        -6.0118         8.7448        11.8188       -21.6279        21.3757         5.1499        31.0227         0.2477      3889.1697
          3388.8037          5.2642        -5.8934         9.0106        11.9848       -21.9392        17.1843         0.8572        28.3389         0.2768      3362.6557
          3391.8133          5.5047        -6.0516         9.0382        12.1907       -23.2166        27.1896         9.3849        40.8967         0.2768      3484.2826
          3394.8229          5.6458        -5.9490         9.2418        12.3563       -10.2323        35.7081        16.4728        40.6554         0.2185      4054.4573
          3397.8325          5.5745        -5.6202         9.4916        12.3593       -17.4269        24.6770        16.2780        35.5119         0.2477      3755.2084
          3400.8421          5.4867        -5.5105         9.4014        12.2006       -38.1899        21.5228        24.3186        51.3385         0.2477      3925.4442
          3403.8517          5.4754        -5.1594         9.4862        12.1073       -40.4511         7.5358        11.5035        43.7236         0.2768      3400.1953
          3406.8613          5.4298        -4.9956         9.5461        12.0651       -29.4144        10.6893         9.2033        36.4566         0.2477      3742.6428
          3409.8709          5.1643        -4.9087         9.4421        11.8287       -27.9010        24.4867        19.4767        42.5654         0.2477      3856.5258
          3412.8805          4.8696        -4.6926         9.2996        11.4985       -31.6937        22.8467        17.1755        43.3712         0.2768      3352.7692
          3415.8901          4.7218        -4.5728         9.2074        11.3129       -29.9119        19.8885        21.4740        42.1172         0.2477      3935.7257
          3418.8997          4.5613        -4.1897         9.1683        11.0642       -27.0262        16.1460        18.3476        37.1857         0.2477      3786.7195
          3421.9093          4.4001        -4.1923         8.8467        10.7331       -20.6109         5.8122        16.8221        27.5868         0.2768      3527.3691
          3424.9189          3.9609        -3.9281         8.6348        10.2799       -17.0832         3.0230        13.0790        22.1487         0.3059      3272.7966
          3427.9285          3.6123        -3.6712         8.5111         9.9481       -22.2496         3.0337        24.6432        34.3726         0.2768      3558.8692
          3430.9380          3.3763        -3.7050         8.1167         9.5397        -7.2920        -9.0411        21.8862        25.6135         0.2477      4208.9879
          3433.9476          3.2585        -3.4940         7.8375         9.1789        10.6420       -14.9582        30.5412        37.5546         0.2768      3648.8014
          3436.9572          3.2815        -3.5136         7.5305         8.9344        29.9824       -12.5072        31.2909        46.2466         0.2768      3851.3522
          3439.9668          3.2045        -3.4644         7.3099         8.7009        32.7935       -12.2371        17.6244        39.5039         0.3059      3418.7409
          3442.9764          3.0013        -3.0749         7.3665         8.5281        33.8022       -14.1528        23.1181        44.0341         0.2477      4153.3257
          3445.9860          3.0153        -3.2195         7.3375         8.5613        37.4172        -1.4904        31.2566        49.1418         0.2768      3767.6124
          3448.9956          2.8089        -2.9952         7.4689         8.5232        45.4862         7.8276        27.4948        54.6206         0.2768      3629.1416
          3452.0052          2.8027        -3.0030         7.5076         8.5579        45.5597         9.3980        32.8231        59.9892         0.2768      3802.9652
          3455.0148          2.2585        -2.9625         7.6596         8.5174        50.7480        10.5121        51.1320        74.3638         0.2477      4198.9644
          3458.0244          2.0707        -2.8317         8.0590         8.7894        56.9093        16.4070        39.4756        71.4348         0.2768      3694.6788
          3461.0340          1.7693        -3.0218         7.9554         8.6919        50.5060        25.1816        45.6806        72.8229         0.2477      4023.1441
          3464.0436          1.4838        -3.0089         8.1221         8.7876        54.9706        33.4930        50.5335        81.8518         0.2185      4391.1315
          3467.0532          1.5887        -3.2545         7.9999         8.7814        36.0499        32.6979        41.5743        65.8969         0.2768      3595.1017
          3470.0628          1.8101        -3.3735         7.8673         8.7494        27.0461        37.3472        37.9377        61.0415         0.2477      3951.0409
          3473.0724          1.7716        -3.2645         8.2666         9.0627        37.5304        29.3461        34.6183        59.0172         0.2477      3995.6488
          3476.0820          1.7746        -3.6098         8.0995         9.0433        27.6834        29.4407        31.5137        51.9152         0.2768      3562.7761
          3479.0916          2.0784        -3.6785         8.2851         9.3002        23.4673        34.7668        18.5870        46.7849         0.2768      3581.4111
          3482.1012          2.0395        -3.9354         8.5180         9.6022        31.4971        40.1094         5.3254        51.3633         0.2185      4528.4391
          3485.1108          2.7604        -4.4521         8.5283        10.0086        40.1054        41.4801         0.6974        58.5450         0.2185      4533.0439
          3488.1203          3.0307        -4.6195         8.7214        10.3241        35.6049        28.1530        -3.5462        45.9376         0.2477      3998.5201
          3491.1299          3.5001        -5.1484         8.4560        10.5004        40.3021        20.8247       -12.2005        51.0085         0.2477      4127.3843
          3494.1395          3.7314        -4.8573         8.3160        10.3282        58.1480         3.9850       -26.4554        64.0650         0.2477      4149.8604
          3497.1491          4.0330        -4.7851         7.8720        10.0564        53.3093        -2.3353       -34.9041        64.8198         0.2477      3985.5137
          3500.1587          4.1208        -4.4802         7.3623         9.5528        46.5963        -3.2807       -35.2895        60.0452         0.2477      4138.7021
          3503.1683          3.8230        -3.8547         6.9509         8.8199        45.9355         7.8165       -21.1628        51.3547         0.2477      4157.8621
          3506.1779          3.7746        -3.5510         6.5405         8.3447        43.8961         2.4870       -27.9186        53.5368         0.2477      4266.2828
          3509.1875          3.6469        -3.1034         6.2516         7.8749        33.3517        -4.3664       -42.8059        55.7796         0.2477      4194.7331
          3512.1971          3.7583        -2.9750         5.8937         7.5968        11.9767        -2.0186       -32.9448        37.1216         0.2477      4374.2918
          3515.2067          3.8713        -3.0593         5.7374         7.5673        -3.1677        11.0872       -23.0596        30.2180         0.2477      4301.9918
          3518.2163          3.6901        -2.8800         5.9659         7.5831        -9.0448         5.9693       -17.8937        25.9974         0.2185      4786.9689
          3521.2259          3.8250        -2.9836         5.7650         7.5344         4.5597         7.3403       -27.7609        30.2028         0.2768      3863.2261
          3524.2355          3.6198        -2.7633         5.5878         7.2085         3.6188         8.8820       -35.9729        38.9054         0.2477      4341.0877
          3527.2451          3.7259        -2.9440         5.4380         7.2195         1.8689         1.5336       -39.7035        41.9214         0.2768      3853.1544
          3530.2547          3.7561        -3.0477         5.3196         7.1900       -14.5971         8.2066       -49.0920        51.8743         0.2768      4005.1490
          3533.2643          3.8794        -2.9281         5.2455         7.1511       -10.0171         7.1371       -60.1335        62.0017         0.2477      4447.6647
          3536.2739          3.6703        -3.0469         5.2264         7.0760         2.4186        -0.9124       -62.9342        63.2954         0.2477      4307.6200
          3539.2835          3.6019        -3.0476         5.1742         7.0024         8.7696        -4.0647       -57.3450        58.3052         0.2477      4267.6544
          3542.2931          3.6074        -3.0881         5.2329         7.0663        22.5095        -2.6967       -56.5815        61.9531         0.2768      3882.4407
          3545.3026          3.5133        -3.0744         5.3530         7.1028        30.6790       -14.4000       -61.4450        71.5031         0.2477      4468.6295
          3548.3122          3.5671        -2.9015         5.5404         7.1999        16.0677       -32.7364       -60.2978        70.8554         0.2477      4337.6431
          3551.3218          3.4499        -2.9256         5.6656         7.2498        25.4253       -33.2148       -62.1879        77.2699         0.2477      4391.9479
          3554.3314          3.3620        -2.7132         5.8936         7.3075        42.2827       -28.1185       -59.4290        79.2888         0.2477      4299.8780
          3557.3410          3.5355        -2.7354         6.1673         7.6170        51.6519       -48.8967       -57.2671        91.5925         0.2768      3948.6735
          3560.3506          3.4069        -2.6729         6.4262         7.7490        61.8598       -45.6828       -57.9150        96.6707         0.2477      4360.0284
          3563.3602          3.1346        -2.2455         6.6168         7.6583        51.4612       -25.6281       -46.1061        73.8841         0.2477      4269.7657
          3566.3698          3.1251        -2.1482         6.6704         7.6731        48.0082       -19.8841       -34.6647        62.4656         0.2768      3869.9252
          3569.3794          2.9029        -2.0179         6.9414         7.7899        48.8115       -18.1293       -31.6958        61.1420         0.2768      3949.0252
          3572.3890          2.7502        -2.0956         7.1491         7.9413        51.6577       -17.0190       -29.6985        62.0592         0.2768      3906.0673
          3575.3986          2.4679        -1.9274         7.3646         8.0027        65.9665       -18.5165       -36.0913        77.9795         0.2768      3757.0247
          3578.4082          2.3587        -1.9092         7.5328         8.1211        61.4280        -8.9183       -32.1214        70.2706         0.2768      3952.6275
          3581.4178          2.3151        -1.9812         7.7342         8.3128        50.2488        -9.4175       -34.2354        61.5981         0.2477      4212.5125
          3584.4274          2.1735        -1.9970         8.1436         8.6620        53.9397        -6.4439       -33.8167        64.3827         0.2768      3763.6146
          3587.4370          2.0547        -2.4679         8.2649         8.8669        54.5828         3.9513       -30.6779        62.9471         0.2768      3783.6240
          3590.4466          1.9044        -2.8206         8.3257         8.9944        49.1759        -6.7951       -30.8181        61.5053         0.2477      4208.9047
          3593.4562          1.6588        -2.9467         8.4068         9.0614        35.4074       -22.6789       -35.5189        55.0537         0.2477      4311.4588
          3596.4658          1.5118        -3.0408         8.5735         9.2215        26.2678       -16.6704       -24.9922        40.0045         0.2768      3658.3021
          3599.4753          1.4649        -3.1725         8.7483         9.4204        39.0718       -13.4507       -24.2226        48.8996         0.2768      3671.1863
          3602.4849          1.6123        -3.5462         8.6649         9.5003        47.6684       -15.7164       -27.8022        59.0821         0.2477      4156.6472
          3605.4945          1.5805        -4.0162         8.5608         9.5872        34.6676       -29.9568       -27.2184        53.3655         0.2477      4034.5206
          3608.5041          1.5929        -4.1588         8.5336         9.6257        38.1550       -27.1145       -27.8995        55.1498         0.2477      3940.3278
          3611.5137          1.4915        -4.0987         8.6428         9.6810        43.6770       -17.4653       -32.5296        57.2908         0.2477      3959.0276
          3614.5233          1.8323        -4.2585         8.6601         9.8229        43.1587       -21.2985       -37.4532        61.4774         0.2477      3833.0354
          3617.5329          2.0746        -4.5772         8.4750         9.8530        56.0021       -41.8632       -48.8513        85.4774         0.2477      3810.0418
          3620.5425          2.2266        -4.7691         8.2262         9.7659        52.4989       -40.0686       -49.7372        83.6647         0.2477      3798.9920
          3623.5521          2.5415        -4.8203         7.9723         9.6567        40.9414       -33.5060       -62.7629        82.2572         0.2477      3881.6349
          3626.5617          2.7284        -4.7975         7.7961         9.5519        48.7298       -48.4291       -72.5456       100.2165         0.2477      3768.8927
          3629.5713          3.1056        -4.7553         7.6444         9.5234        59.7827       -52.6713       -57.8084        99.0690         0.2477      3866.5256
          3632.5809          3.6002        -5.0862         7.5727         9.8070        71.2574       -57.6366       -52.4469       105.6409         0.2477      3876.8080
          3635.5905          3.9129        -5.1829         7.5201         9.9361        69.3517       -62.7608       -52.4886       107.3468         0.2477      3792.6778
          3638.6001          4.1039        -5.2303         7.3096         9.8807        64.3007       -68.2600       -52.2439       107.6249         0.2477      3845.5488
          3641.6097          4.1170        -5.2767         7.2472         9.8649        57.0898       -72.8867       -59.8945       110.2864         0.2477      3815.1648
          3644.6193          4.0623        -5.2995         7.1348         9.7720        60.6777       -71.7984       -61.1991       112.3841         0.2477      3789.7672
          3647.6289          4.1454        -5.4860         7.1871         9.9466        70.2648       -73.4586       -56.9081       116.7470         0.2477      3842.0611
          3650.6385          4.2611        -5.3681         7.3013        10.0141        79.4940       -77.4015       -56.3631       124.8821         0.2477      3798.3790
          3653.6481          4.4014        -5.1629         7.2556         9.9334        93.9933       -69.5737       -60.5183       131.8553         0.2477      3862.0290
          3656.6576          4.3137        -5.0693         7.2994         9.8786        95.1215       -69.4820       -58.9629       131.9919         0.2477      3778.8637
          3659.6672          4.3519        -4.8927         7.3307         9.8293        92.9628       -60.3737       -57.3161       126.0577         0.2477      3662.7530
          3662.6768          4.5072        -4.7636         7.0129         9.6014       103.2708       -47.3101       -51.8371       125.0103         0.2768      3282.7150
          3665.6864          4.6926        -4.6671         7.0622         9.6786        99.2889       -51.7389       -55.1213       124.8146         0.2477      3645.0456
          3668.6960          4.9811        -4.6919         6.9598         9.7603       104.7975       -45.9699       -51.1420       125.7756         0.2768      3311.7642
          3671.7056          5.3232        -4.6951         6.9255         9.9168       119.2615       -41.0183       -57.5818       138.7794         0.2477      3813.3857
          3674.7152          5.7526        -4.9511         7.0572        10.3638       119.9373       -47.4896       -70.4260       147.0793         0.2768      3360.1822
          3677.7248          6.1238        -5.3218         7.2168        10.8584       109.7103       -46.9878       -67.5064       137.2070         0.2477      3761.0585
          3680.7344          6.4293        -5.3245         7.2153        11.0339       108.7957       -30.6834       -59.9099       129.2558         0.2768      3367.2728
          3683.7440          6.7149        -5.1542         7.2625        11.1535       120.5136        -6.3035       -58.5737       134.4507         0.3059      3043.6736
          3686.7536          6.8779        -5.0549         7.2867        11.2229       119.8343        -6.0943       -52.9984       131.4577         0.2768      3351.9004
          3689.7632          6.7219        -4.7869         7.5591        11.1910       115.0244        -9.4235       -59.8325       130.0633         0.2768      3296.7042
          3692.7728          6.4687        -4.9468         7.3707        10.9837       114.6783        -2.0904       -49.9059       125.6913         0.2768      3440.2011
          3695.7824          6.2634        -4.9412         7.5100        10.9566       105.5934         0.9554       -31.6804       110.2991         0.3059      3114.7407
          3698.7920          6.1129        -4.7694         7.8462        11.0307       126.8611         8.5750       -25.3059       131.5563         0.2768      3422.9182
          3701.8016          6.3207        -4.7313         7.9256        11.1871       124.4524        21.5256        -4.5629       126.4033         0.2768      3289.0013
          3704.8112          6.1433        -4.4828         8.3171        11.2699       108.1560        18.0937         0.7124       109.9952         0.3059      3105.0759
          3707.8208          6.1655        -4.7637         8.3681        11.4338       115.2966        17.5016        13.2398       117.4433         0.2768      3512.0973
          3710.8304          6.0038        -4.6065         8.4626        11.3526       116.5165        17.8299        14.0890       118.8983         0.2768      3653.8164
          3713.8399          5.8874        -4.4783         8.5475        11.3038        97.6453        25.8262         9.8488       101.5555         0.2768      3458.4945
          3716.8495          5.7357        -4.1092         8.9180        11.3717        84.9615        32.4182        17.6921        93.8502         0.2768      3429.5466
          3719.8591          5.5870        -3.9591         8.9774        11.2908        68.9053        33.7596        29.1540        82.1330         0.2768      3398.2770
          3722.8687          5.4109        -3.9436         9.0917        11.2911        65.8252        29.1144        22.1557        75.4077         0.2768      3545.4653
          3725.8783          5.3411        -4.0931         9.0241        11.2567        57.3461        29.7824        25.8045        70.8998         0.2768      3303.9518
          3728.8879          5.1224        -3.8623         9.1892        11.2070        50.1688        34.2693        37.5560        71.5163         0.2768      3336.4114
          3731.8975          4.7842        -4.0760         9.2187        11.1574        44.6959        30.3755        33.6151        63.9088         0.2768      3497.4300
          3734.9071          4.3786        -4.1282         9.3949        11.1570        33.5736        26.0160        38.7183        57.9003         0.2768      3425.9977
          3737.9167          4.1052        -4.2528         9.4217        11.1224        29.3649        27.6836        36.8781        55.1388         0.2477      3821.6513
          3740.9263          3.7396        -4.6368         9.2638        11.0137        21.5433        28.5885        23.6564        45.1286         0.2768      3322.6042
          3743.9359          3.3743        -4.6357         9.1825        10.8256        18.7866        34.2952        16.9208        45.3818         0.2768      3400.4694
          3746.9455          2.9489        -4.9520         8.9607        10.6542        36.3764        32.8361        12.3189        50.6113         0.2768      3500.1622
          3749.9551          2.7044        -4.8489         8.9530        10.5348        37.3659        35.2002        18.4090        54.8831         0.2768      3442.6211
          3752.9647          2.6326        -5.0339         8.9628        10.6115        43.9998        36.0017        16.9993        60.5712         0.2477      3774.4050
          3755.9743          2.6673        -5.1814         9.0176        10.7368        36.1916        34.7158         2.1044        50.6375         0.2477      3844.5387
          3758.9839          2.4690        -5.0890         9.0128        10.6406        29.3740        22.3918        -3.0628        39.7045         0.2477      3800.8130
          3761.9935          2.5463        -5.3054         8.8853        10.6574        47.3174        16.6810        -5.2206        50.8499         0.2477      3708.4875
          3765.0031          2.5219        -4.9882         8.7723        10.4017        43.5617        20.4635         3.1154        48.3624         0.2477      3864.6077
          3768.0127          2.6007        -4.6635         8.5675        10.0952        33.1391        24.3135         9.7652        42.8076         0.2768      3481.7990
          3771.0222          2.5876        -4.3946         8.2458         9.6954        37.9137        25.3601         8.1818        48.6547         0.2477      3929.3032
          3774.0318          2.3550        -3.8086         7.9744         9.1456        48.0825        17.6159        -0.3515        51.4950         0.2768      3588.7960
          3777.0414          2.3891        -3.5464         7.6436         8.7584        53.2711        22.9572         6.5627        58.5205         0.2768      3579.7167
          3780.0510          2.0302        -3.2230         7.4789         8.3931        54.4438        17.8028        10.3528        58.2729         0.2768      3651.5384
          3783.0606          1.7812        -3.0284         7.0991         7.9209        55.0962         8.3922        10.1716        57.1381         0.2768      3603.6626
          3786.0702          1.5726        -3.0919         6.5521         7.4137        53.3534         3.8600        15.1526        56.2476         0.2768      3763.1023
          3789.0798          1.3209        -2.8522         6.6682         7.3719        47.5783        10.0598        24.9875        54.8709         0.2768      3904.5162
