Time                         Bx(nT)         By(nT)         Bz(nT)         Btot(km/s)    Vx(km/s)        Vy(km/s)      Vz(km/s)       Vtot(km/s)      Density(cm^-3)Temp(K)
          3124.5991          7.3711        -2.7715        36.5574        37.3959       -88.0172       134.1506         5.2342       161.1634         3.6483       175.5046
          3127.6065          8.9424        -0.4226        34.0798        35.2360       -58.8189       118.0242        -1.7892       131.8827         4.0148       213.4684
          3130.6138          6.8551         0.8917        32.8331        33.5529       -54.3899       109.9772         2.1681       122.7975         4.1142       261.4022
          3133.6211          6.1139         3.7418        33.0403        33.8089       -48.0815        96.4223         7.4512       108.0067         4.6152       259.7245
          3136.6284          7.2315         1.2036        32.6729        33.4853       -34.1913        75.6896         3.9037        83.2995         4.3339       261.5604
          3139.6357          7.0128         0.7334        32.5859        33.3400       -22.6921        69.5291         3.5895        73.6451         4.4667       255.2985
          3142.6430          7.8778         1.1206        32.2712        33.2377       -21.1641        65.3456         8.7878        69.7035         3.8972       278.1698
          3145.6503          8.6011         2.8383        32.4895        33.7283       -34.8337        69.2106        -2.5884        78.4024         3.8869       286.9336
          3148.6577          9.6562        -0.1899        31.9380        33.3663       -43.8100        74.9955       -20.3044        89.2579         4.1120       285.7827
          3151.6650          8.0913        -4.1774        32.5575        33.8070       -54.6265        82.9867       -24.9186       102.4739         4.2368       285.5178
          3154.6723          8.5271        -0.0876        33.9153        34.9709       -55.5561        79.3327       -21.4429        99.2062         3.4825       312.2447
          3157.6796          8.7776         2.8948        33.8837        35.1216       -50.8261        64.5110       -15.7330        83.8881         3.0995       330.3921
          3160.6869          7.9143         4.0102        33.5589        34.7119       -61.9523        56.9263        -5.5224        85.0316         3.3481       320.6203
          3163.6942          8.6182         3.2291        35.4399        36.6154       -68.8656        74.5624        -1.6501       103.3832         3.5676       306.8818
          3166.7015          9.8886         5.3965        35.0708        36.8357       -64.6957        89.5148        -9.9934       111.4302         3.1715       279.7657
          3169.7089          8.4137         9.9192        35.1622        37.4908       -72.1308        69.6366        -7.4508       100.9466         3.1904       258.6530
          3172.7162          9.6684         8.9649        35.8398        38.1882       -58.2707        48.5096       -11.2199        76.8460         3.0530       240.9333
          3175.7235          9.8900         0.5215        36.5595        37.8771       -40.3964        30.6382       -14.7853        54.0340         2.8602       231.7951
          3178.7308          9.0815         1.3079        36.3444        37.4846       -52.6261         9.1361       -22.4845        58.9363         2.5553       260.0027
          3181.7381         10.4524        -0.8139        35.2783        36.8031       -94.2964        33.8390       -29.8856       109.3370         2.8607       256.5204
          3184.7454         11.7570       -11.9163        35.0979        38.8856      -119.7627       105.9394       -21.1787       164.1926         2.9172       211.8626
          3187.7527         11.7273        -4.1394        38.0602        40.0405       -96.1781       149.0690         2.4895       178.2544         5.0727        80.9168
          3190.7601         12.2443        -3.4128        39.2505        41.2574       -88.4572       157.5121         8.3624       181.1683         4.5357        53.0257
          3193.7674         12.9546        -5.0345        39.1528        41.5465       -91.0125       131.2554         5.9158       159.8618         5.3718        35.2716
          3196.7747         12.4807        -4.9096        38.7303        40.9867       -90.7046       126.9657         4.0704       156.1038         4.9986        33.4642
          3199.7820         12.0752        -4.2721        39.0012        41.0506       -92.3659       132.3047         4.1650       161.4174         5.4801        37.1090
          3202.7893         11.4652        -4.5694        38.5772        40.5034       -96.6925       125.6782         6.0178       158.9097         5.8700        37.1825
          3205.7966         11.6049        -3.9473        38.7112        40.6056       -99.2802       119.7657         6.8031       155.8268         5.6818        36.2008
          3208.8039         11.5548        -4.2178        38.8434        40.7445      -100.0127       128.7691         8.5066       163.2926         5.5515        37.1992
          3211.8113         11.1930        -4.2635        39.0485        40.8442      -103.5451       127.0464        10.6296       164.2458         5.2189        36.8275
          3214.8186         12.1315        -4.7378        38.9624        41.0815      -106.8107       128.9622        11.8707       167.8723         5.2188        35.7376
          3217.8259         12.4115        -5.0204        38.6873        40.9385      -105.2995       125.2523         9.7640       163.9385         5.0628        38.2642
          3220.8332         11.9767        -4.6251        38.8424        40.9092      -102.1410       118.7025         6.3744       156.7360         5.2996        36.8160
          3223.8405         12.0729        -4.6523        38.6786        40.7852      -103.6849       117.4439         7.4347       156.8569         5.2372        36.5663
          3226.8478         11.7597        -4.6222        38.5956        40.6113      -107.2467       122.6720        10.6884       163.2983         5.3253        37.6575
          3229.8551         11.8822        -4.4113        38.5828        40.6113      -107.8660       126.0968        11.2402       166.3186         5.4776        36.0359
          3232.8625         11.8703        -4.4269        38.7245        40.7442      -109.6684       127.0524        11.0072       168.2038         5.3044        38.7627
          3235.8698         11.6329        -4.0744        38.7826        40.6942      -114.0221       125.6299        11.4039       170.0805         5.2036        37.2562
          3238.8771         11.8302        -3.5425        38.9226        40.8347      -118.3802       123.8779        13.8817       171.9098         5.0069        39.2884
          3241.8844         11.5888        -3.1956        39.0278        40.8373      -114.5738       124.0667        13.3255       169.4592         5.4789        35.5352
          3244.8917         11.6228        -2.7592        38.9741        40.7637      -109.3248       126.8702        11.3513       167.8623         5.1219        37.3869
          3247.8990         11.8080        -2.6316        38.9084        40.7457      -108.2502       122.7156        11.4213       164.0803         5.3430        37.6852
          3250.9063         12.0311        -2.0562        39.0315        40.8954      -113.9668       118.6172        13.7041       165.1010         5.2211        35.2288
          3253.9137         11.7223        -0.7836        39.1686        40.8926      -119.5941       124.7772        17.4683       173.7704         4.9367        35.1055
          3256.9210         12.2740        -1.4514        38.9187        40.8341      -121.4825       134.8211        20.4190       182.6358         4.8481        37.0410
          3259.9283         12.8452        -1.6152        38.5858        40.6998      -125.3918       137.0056        23.8953       187.2677         5.2303        37.0877
          3262.9356         13.9564        -2.1817        38.1180        40.6513      -128.2392       136.1530        24.4321       188.6268         5.2563        36.9976
          3265.9429         14.0709        -2.5483        38.2528        40.8382      -128.5114       141.2921        25.4617       192.7330         5.1749        39.6780
          3268.9502         15.6042        -4.8673        37.1310        40.5696      -128.0400       152.0417        26.6287       200.5781         5.2417        45.6091
          3271.9575         17.0829        -6.5111        36.4943        40.8173      -123.6971       156.7540        29.1105       201.8860         4.9387        51.8298
          3274.9649         19.0388        -8.8911        34.2688        40.1980      -124.7443       166.1671        37.2192       211.0913         4.5599        64.9597
          3277.9722         16.9569        -9.9847        34.7233        39.9117      -123.5466       166.9702        35.4020       210.7213         5.0666        68.1192
          3280.9795         16.1841        -7.8751        35.7998        40.0695      -116.0098       160.3539        27.8344       199.9113         3.9294        79.2144
          3283.9868         15.1872        -7.4807        36.5819        40.3094      -108.5887       154.4510        20.6089       189.9455         4.4897        68.0541
          3286.9941         15.2144        -6.6520        37.5376        41.0463      -105.7553       142.5084        16.0022       178.2323         5.1196        56.0670
          3290.0014         15.2194        -7.9620        37.6963        41.4251      -104.5858       135.3966        13.6906       171.6570         5.1167        49.9890
          3293.0087         14.9772        -8.3684        37.9773        41.6728       -97.0584       134.0081         9.2679       165.7674         4.8965        44.9677
          3296.0161         14.4159       -10.6644        37.5022        41.5688       -90.6403       123.8475         3.4324       153.6447         5.1932        41.5540
          3299.0234         13.2070        -9.1156        38.4512        41.6655       -92.4091       116.3722         1.8183       148.6460         5.3615        38.2008
          3302.0307         12.6963        -9.0316        38.9002        41.9045       -95.1225       126.9582         6.2161       158.7971         5.0288        36.5712
          3305.0380         11.9678        -9.1346        39.2244        42.0146       -94.5379       127.6257         5.4722       158.9818         4.9414        37.6544
          3308.0453         11.0710        -7.4411        39.7226        41.9026       -98.1782       122.6547         5.3795       157.2347         5.4351        37.9067
          3311.0526         10.9985        -6.8006        39.9850        42.0240      -104.2728       125.9921        10.5285       163.8957         5.2417        37.7703
          3314.0599          9.9997        -6.9969        39.9743        41.7959      -105.1481       116.3677         9.0275       157.2754         5.2778        39.1410
          3317.0673          9.5126        -9.1719        39.2673        41.4310       -90.8646       106.1625        -3.2830       140.8745         4.9092        41.6258
          3320.0746         14.4426        -6.8301        37.3682        40.6401       -76.5467       118.3462       -16.8179       141.9550         4.0260        67.6426
          3323.0819         13.0334        -5.0935        36.8885        39.4535       -92.5403       123.7912       -31.4837       158.7057         4.7824        88.8909
          3326.0892         12.9777        -6.7275        35.8601        38.7250      -103.9165       118.5804       -49.1645       165.1909         3.9191       176.2655
          3329.0965         12.5942        -5.6565        36.7974        39.3021      -100.7419       121.5087       -40.0225       163.3219         3.5038       173.4832
          3332.1038         10.8386        -1.9933        38.6715        40.2111       -99.4214       139.8345       -13.7307       173.1973         4.7629       107.4283
          3335.1112         14.3621        -2.5647        39.1773        41.8056       -95.9445       159.6190         2.3868       186.2657         4.1523        66.5318
          3338.1185         13.7222         0.6035        39.4604        41.7827       -93.1799       138.7647         4.8555       167.4022         4.4985        43.6104
          3341.1258         13.3281        -2.4444        39.0683        41.3515       -97.2717       120.1489         7.7247       154.8981         4.5595        36.1414
          3344.1331         13.4678        -2.3883        39.2552        41.5699      -103.9401       117.6458         9.9279       157.3137         5.0383        36.5703
          3347.1404         13.5642        -3.1751        38.9659        41.3813      -108.2873       121.8296        12.5585       163.4961         5.1581        37.7368
          3350.1477         13.0853        -3.0502        38.8921        41.1476      -109.8595       120.2851        12.7181       163.4014         5.1868        39.1173
          3353.1550         13.4420        -3.5754        38.8000        41.2178      -115.1571       123.7937        15.0394       169.7685         5.2409        39.4428
          3356.1624         13.1376        -3.5254        38.9007        41.2103      -124.3305       127.4556        18.2968       178.9961         5.2587        40.1836
          3359.1697         13.3547        -3.5318        38.8580        41.2403      -129.5167       136.8645        22.2032       189.8069         5.0593        41.7524
          3362.1770         13.5823        -3.3297        38.8647        41.3041      -128.2648       148.8452        24.5554       198.0562         5.2185        42.3757
          3365.1843         13.5717        -3.5294        39.1053        41.5436      -125.3022       154.3596        24.8136       200.3689         4.9163        41.5213
          3368.1916         13.6313        -3.6157        39.0881        41.5543      -125.3652       161.7739        26.4954       206.4140         4.5429        41.8631
          3371.1989         13.0943        -3.7734        39.2412        41.5400      -121.5384       163.5230        24.7255       205.2401         4.8418        39.4725
          3374.2062         12.8694        -3.2095        39.3246        41.5011      -121.0547       159.8514        25.5652       202.1445         4.8066        40.5142
          3377.2136         11.4726        -2.5572        39.9582        41.6512      -125.5617       164.4930        28.4169       208.8827         4.8716        37.1901
          3380.2209         14.0074        -3.3273        39.7556        42.2822      -127.9335       169.7125        28.9383       214.4983         4.5544        39.0931
          3383.2282         13.4720        -4.4440        39.3026        41.7844      -122.2982       161.1877        25.4164       203.9334         4.3500        37.5793
          3386.2355         13.6661        -4.3041        39.1305        41.6712      -121.6331       154.6440        22.9946       198.0946         4.6716        38.8250
          3389.2428         13.3284        -4.5020        39.1633        41.6134      -120.0280       150.8233        20.9316       193.8883         5.0678        41.0120
          3392.2501         13.6010        -5.1675        39.2045        41.8173      -119.3131       152.0740        20.7771       194.4100         5.4310        41.7183
          3395.2575         13.6895        -5.9656        39.0101        41.7705      -113.9741       148.1676        17.4656       187.7645         5.2143        41.7338
          3398.2648         13.2602        -5.9345        39.3270        41.9245      -105.2634       138.0364        11.4947       173.9863         5.2901        41.5097
          3401.2721         11.8981        -5.2336        39.5476        41.6289      -104.3257       137.8800         9.9539       173.1958         5.5825        40.0988
          3404.2794         11.5167        -4.1667        40.1704        41.9959      -106.8641       142.5047        12.9088       178.5931         5.2451        41.3297
          3407.2867         12.8658        -7.1819        39.0155        41.7051      -101.9655       128.6096         9.5141       164.5576         5.1233        40.0772
          3410.2940         12.5846        -6.1497        38.9923        41.4317       -98.6753       117.2605         4.9580       153.3760         5.8039        39.1872
          3413.3013         12.3806        -4.4091        39.2992        41.4385      -105.3481       128.6296        11.0720       166.6624         5.5781        41.3160
          3416.3087         12.4374        -3.3596        39.4990        41.5469      -110.0310       133.7599        15.5143       173.8998         5.7350        41.8396
          3419.3160         11.8321        -1.7361        39.9029        41.6563      -120.8543       141.2560        21.1416       187.2529         5.5321        40.1356
          3422.3233         10.0653         0.0718        40.2426        41.4823      -138.8101       157.1257        30.3247       211.9097         5.2615        39.9352
          3425.3306         11.7637        -0.2354        40.1807        41.8680      -138.5797       170.4306        32.4304       222.0610         4.5937        42.8572
          3428.3379         12.5628        -1.2414        39.7568        41.7129      -134.7878       167.4047        30.5147       217.1035         4.2185        40.2497
          3431.3452         12.8352        -2.2951        39.4518        41.5506      -132.9924       163.5267        27.9659       212.6551         4.6239        40.1170
          3434.3526         12.4764        -2.3363        39.6215        41.6051      -131.9606       167.6157        27.6278       215.1117         5.0136        42.5560
          3437.3599         11.1410        -1.5904        39.8131        41.3731      -132.8700       169.8474        28.3096       217.5075         5.0381        43.1344
          3440.3672         11.6585        -1.6512        39.7169        41.4256      -128.4649       170.4986        26.4722       215.1256         4.9526        43.6765
          3443.3745         11.6805        -1.7975        39.8581        41.5733      -125.0914       165.6735        24.2905       209.0256         5.3383        41.2825
          3446.3818         11.4471        -2.7650        39.7979        41.5036      -128.3182       163.4292        25.9845       209.4093         5.1411        42.5132
          3449.3891         12.3429        -4.4542        39.4594        41.5840      -121.0180       153.0722        21.7111       196.3867         4.3080        44.6253
          3452.3964         11.8298        -4.0049        39.5649        41.4894      -108.1365       138.7700        13.6010       176.4571         5.0437        41.7791
          3455.4038         12.3992        -4.9238        39.4214        41.6177      -105.2615       136.8122        11.9266       173.0447         5.3522        42.2193
          3458.4111         10.9155        -3.5662        40.1414        41.7516      -106.7611       141.1176        13.2866       177.4627         5.0502        40.4271
          3461.4184         11.4357        -3.4295        40.1889        41.9248      -115.1082       149.2542        16.5509       189.2122         5.1702        40.2700
          3464.4257         11.8130        -2.5923        40.2097        41.9891      -116.4977       154.4368        17.4553       194.2478         4.7231        39.8268
          3467.4330         11.5433        -2.4863        40.1872        41.8861      -113.4416       156.4951        16.3331       193.9800         4.7643        41.3446
          3470.4403         11.4175        -1.6560        40.3334        41.9510      -115.2246       157.1146        17.0131       195.6100         5.0647        42.7991
          3473.4477         11.9463        -3.2130        40.1485        42.0112      -116.2229       146.3890        16.4269       187.7020         4.9315        43.0135
          3476.4550         12.1265        -3.6664        39.9061        41.8687      -111.6688       137.4352        13.8932       177.6825         5.2006        40.6584
          3479.4623         11.5734        -3.6682        39.8473        41.6559      -113.8902       146.3289        17.0077       186.2177         5.1269        42.1196
          3482.4696         11.4114        -3.0901        39.9611        41.6732      -122.6695       146.8551        21.4254       192.6401         5.0678        41.6913
          3485.4769         11.9388        -3.9943        39.5390        41.4948      -129.4793       141.2982        24.0548       193.1791         4.9957        40.5472
          3488.4842         11.4793        -3.3577        39.6707        41.4344      -131.2605       138.9554        23.0226       192.5330         5.3592        42.0945
          3491.4915         11.3199        -3.1560        39.6927        41.3958      -133.1233       139.4018        24.1286       194.2743         5.2422        43.9030
          3494.4989         12.3062        -3.1763        39.3878        41.3876      -138.2642       137.1132        25.6844       196.4359         5.1496        40.1867
          3497.5062         12.9094        -2.1570        38.8583        41.0033      -141.0693       138.3198        27.7710       199.5315         4.8158        43.3011
          3500.5135         13.5899        -1.9283        39.1346        41.4720      -146.3468       150.6244        33.0938       212.6524         4.6765        42.2807
          3503.5208         15.9669        -3.7410        38.3773        41.7344      -156.9400       168.1045        41.3370       233.6892         4.2353        46.9095
          3506.5281         16.2282        -4.6405        37.5122        41.1345      -150.6877       171.5801        39.8995       231.8393         4.2388        49.9612
          3509.5354         18.3877        -7.4081        36.2167        41.2872      -141.9083       172.5495        37.5645       226.5847         4.5120        53.0355
          3512.5428         18.0789        -8.3180        36.0733        41.1985      -131.9808       174.2566        36.3280       221.6379         4.4457        57.2185
          3515.5501         17.2442        -7.0834        36.6040        41.0779      -122.6786       169.7417        34.1875       212.2131         4.3049        60.2988
          3518.5574         19.8955        -8.6392        35.0089        41.1836      -105.0235       153.9020        25.2544       188.2052         4.1659        74.6944
          3521.5647         15.2068       -13.0388        36.2490        41.4156       -94.1494       160.4407        12.8185       186.7069         4.5606        83.8873
          3524.5720         13.9044        -7.6491        38.1488        41.3179      -101.8085       169.0595         9.7562       197.9694         3.7970        88.9745
          3527.5793         15.0993        -6.7310        38.3435        41.7555      -111.9423       162.7560        20.5161       198.6024         4.4100        46.0055
          3530.5867         14.6627        -6.5155        38.9219        42.0994      -113.7441       163.4199        21.1346       200.2263         4.5818        43.5417
          3533.5940         13.2088        -5.3994        39.3143        41.8239      -114.6268       169.1523        21.4649       205.4739         4.5102        41.0567
          3536.6013         13.3563        -5.3240        39.6967        42.2204      -112.9194       171.5955        20.3777       206.4308         4.4296        42.9745
          3539.6086         13.9728        -6.5419        39.5114        42.4168      -109.5500       160.0306        16.9674       194.7122         4.8793        41.1614
          3542.6159         13.3097        -6.5500        39.2019        41.9147      -107.4075       150.2280        13.8299       185.2060         4.6087        41.0122
          3545.6232         12.9537        -5.8272        39.4603        41.9389      -105.4910       147.0055        11.5282       181.3153         5.0905        41.2760
          3548.6305         12.1741        -4.3142        39.7984        41.8418      -109.5623       149.8666        13.7397       186.1575         5.3898        42.5894
          3551.6379         12.1144        -4.7915        39.8707        41.9451      -115.1949       156.1301        17.2679       194.8104         5.2661        42.1288
          3554.6452         11.2091        -4.6323        40.0780        41.8730      -116.7838       154.2539        17.9241       194.3103         5.0011        43.0482
          3557.6525         10.9120        -4.1920        40.1520        41.8190      -116.6748       151.4355        17.1544       191.9546         5.0663        43.3541
          3560.6598         10.6416        -3.9898        40.2249        41.7995      -120.8236       153.5473        19.3358       196.3398         5.0074        41.3035
          3563.6671         10.8752        -3.4883        40.4227        42.0052      -118.3553       153.0601        18.1169       194.3347         4.9975        42.4273
          3566.6744         11.0828        -3.4190        40.2916        41.9277      -113.7866       152.6190        16.8516       191.1236         4.6756        42.0287
          3569.6818         11.3998        -2.9724        40.1891        41.8802      -108.9684       151.3981        15.2124       187.1611         4.9664        41.3198
          3572.6891         11.7336        -2.2114        40.1483        41.8862      -106.2752       149.2958        12.6342       183.6954         4.8527        40.7531
          3575.6964         12.8186        -3.1954        39.9333        42.0618      -104.8432       144.4831        11.5893       178.9033         4.7577        40.4689
          3578.7037         13.5086        -4.4819        39.5660        42.0481      -103.5886       136.4260        10.4820       171.6295         4.4455        39.5749
          3581.7110         13.1799        -4.6757        39.2030        41.6227      -102.5037       131.3549         9.2288       166.8751         4.7102        39.4230
          3584.7183         13.3746        -4.3411        39.1977        41.6436      -106.1216       136.3766        11.3476       173.1779         5.3840        38.1294
          3587.7257         13.0608        -3.9321        39.1823        41.4885      -107.3693       140.2734        11.4567       177.0251         5.1096        41.5656
          3590.7330         12.7188        -3.9499        39.1515        41.3547      -105.4677       137.9734        10.6875       174.0003         5.2789        41.0370
          3593.7403         12.6694        -4.0330        39.1618        41.3573      -108.7725       138.7844        13.3849       176.8537         5.2490        41.5098
          3596.7476         12.7732        -3.8563        39.0825        41.2973      -112.4534       138.8803        14.3871       179.2795         4.9412        41.2196
          3599.7549         12.6412        -3.7059        38.9803        41.1460      -112.0304       140.4450        13.9495       180.2083         5.2491        40.0327
          3602.7622         13.2610        -4.5393        38.8162        41.2693      -112.9710       142.5737        14.8850       182.5316         5.4439        42.9010
          3605.7696         12.8074        -4.1691        39.1939        41.4436      -114.5415       143.0468        15.4739       183.9265         5.0780        40.7358
          3608.7769         12.5597        -3.6445        39.2574        41.3784      -113.7517       144.8814        15.7783       184.8859         4.8445        41.2944
          3611.7842         12.4727        -3.2131        39.6609        41.6998      -118.4402       146.7594        17.0402       189.3625         5.1794        40.9565
          3614.7915         12.3163        -2.7243        39.6195        41.5791      -119.2042       151.6037        18.3615       193.7552         4.5439        42.4060
          3617.7988         12.4226        -3.4900        39.5044        41.5584      -112.6605       152.5102        15.4453       190.2648         4.7912        42.8169
          3620.8061         13.5056        -5.0512        39.0790        41.6543      -105.0310       146.9299         9.4044       180.8844         4.9727        42.2443
          3623.8135         13.7273        -5.4315        38.9216        41.6272       -97.6393       137.7083         4.7521       168.8785         5.1437        41.7188
          3626.8208         14.3039        -6.5266        38.8083        41.8722       -94.2501       131.6408         3.5958       161.9556         5.1725        40.6614
          3629.8281         14.1349        -6.8236        38.5073        41.5833       -92.7037       127.9508         1.7717       158.0236         4.8187        42.1625
          3632.8354         13.5012        -6.0066        38.8367        41.5530       -92.1923       126.8935         0.7746       156.8740         5.1202        41.2233
          3635.8427         12.8996        -5.5088        39.3008        41.7289       -97.0615       126.7892         2.2665       159.7101         5.4273        39.8680
          3638.8500         13.0251        -6.4344        39.0729        41.6863      -100.8476       130.1405         5.2466       164.7251         5.1285        40.2259
          3641.8573         13.5998        -6.9662        38.9279        41.8194      -100.2075       130.4749         5.8681       164.6245         4.5972        40.7595
          3644.8647         12.8528        -5.9660        39.2206        41.7018       -99.3143       133.5521         6.0158       166.5493         4.7946        39.6074
          3647.8720         12.9049        -5.6825        39.3538        41.8037       -95.4685       134.1337         4.7285       164.7185         4.9552        40.5542
          3650.8793         13.0188        -5.6694        39.5575        42.0289       -90.8235       135.3241         3.8205       163.0448         4.9917        40.4673
          3653.8866         12.2603        -4.8875        39.5231        41.6687       -88.1942       134.1064         3.0974       160.5526         4.8833        40.2681
          3656.8939         12.1483        -4.8871        39.5860        41.6955       -91.5607       135.5256         4.4445       163.6248         5.4572        40.1931
          3659.9012         11.4961        -3.7235        39.9051        41.6946       -95.1416       136.5443         5.3745       166.5690         5.1402        41.6565
          3662.9086         11.3101        -3.2836        39.9277        41.6283       -97.5790       132.2337         4.3918       164.4029         5.3253        38.0150
          3665.9159         11.4247        -3.6581        39.7741        41.5437       -97.5325       136.7107         4.4949       168.0058         5.3312        39.3311
          3668.9232         12.3216        -4.7808        39.3719        41.5310       -95.7535       131.5535         3.0528       162.8011         5.5129        41.0668
          3671.9305         11.9804        -4.6118        39.2181        41.2657       -98.3254       122.2412         3.6035       156.9456         5.6582        38.4790
          3674.9378         11.9272        -5.4602        39.1529        41.2919      -100.3382       124.5929         5.0960       160.0973         5.3964        40.0858
          3677.9451         11.1213        -4.1855        39.3391        41.0946       -97.6216       127.1196         4.2997       160.3416         5.7482        39.2044
          3680.9525         10.7655        -4.5137        39.2115        40.9123      -101.5485       123.0592         4.9285       159.7186         5.6690        40.7607
          3683.9598         10.7380        -5.0270        39.3915        41.1371      -112.1989       118.2614         9.1963       163.3931         5.5933        39.6501
          3686.9671         10.1845        -5.1181        39.5393        41.1494      -126.0170       113.9189        15.4841       170.7635         5.3434        41.1169
          3689.9744          9.5434        -4.8141        38.9422        40.3825      -150.3348       103.3956        15.4554       184.0480         5.4916        41.8405
          3692.9817         14.8218        -0.7868        35.7392        38.6987      -141.6310       105.8964       -15.7499       184.2806         3.3348       125.9005
          3695.9890         11.5367        -0.5652        35.1633        37.0118       -92.0659       121.1393       -62.2981       164.9035         5.0589       155.7817
          3698.9964         12.8725        -0.7774        33.7583        36.1376       -88.8360       105.3945       -66.4986       153.2950         3.9862       226.0247
          3702.0037         13.7360        -0.3994        34.8610        37.4717       -77.2032        82.9917       -34.1928       119.4867         4.6885       207.7547
          3705.0110         13.7691         9.4770        34.2908        38.1479       -70.2528        73.4901        -7.9906       102.0796         3.5361       204.4426
          3708.0183         11.8637        -1.7109        34.9034        36.9042       -72.6607        90.5947        -3.8298       117.2841         3.7220       211.1762
          3711.0256          9.1101        -0.8455        38.0573        39.1416       -65.6625       117.8283        -9.0971       135.4772         3.7618       171.8910
          3714.0329          8.7450         0.6084        37.9632        38.9621       -69.9513       114.9693       -28.1105       138.3764         2.8311       186.8978
          3717.0403          9.2812        -0.8508        37.4929        38.6340       -79.3971       113.3833       -51.0794       148.0879         3.2521       205.5498
          3720.0476          9.0094         2.3208        35.7478        36.9386       -71.8760       109.7826       -68.9032       148.4938         4.1664       238.5681
          3723.0549          7.0533         4.1089        35.1726        36.1074       -78.6677       106.7467       -68.2461       149.6974         3.9769       281.2731
          3726.0622          7.6402         4.3485        36.4046        37.4510       -81.1065       110.0453       -41.9738       143.7156         3.5623       282.4352
          3729.0695          7.7514         5.1980        36.2694        37.4510       -73.9313       102.7418       -12.1934       127.6134         3.3670       275.6258
          3732.0768          8.3480         4.8276        37.1079        38.3405       -67.8958       102.3120        -9.5061       124.0488         3.0313       255.6599
          3735.0842          8.7623         6.7052        35.0441        36.7400       -68.7642        99.0217       -41.2018       129.0733         3.0622       280.0421
          3738.0915          8.0439         5.8613        35.2729        36.6502       -80.8221        92.3507       -61.9182       137.4706         3.7695       289.1689
          3741.0988          8.0525         5.7768        35.0831        36.4560       -77.0691        81.9499       -56.5733       126.1560         3.7785       279.3435
          3744.1061          8.3710         3.7540        36.1201        37.2669       -75.6248        74.0252       -47.8432       116.5351         3.5253       306.2250
          3747.1134          9.1240         2.9805        35.1081        36.3966       -73.8980        72.9711       -40.8622       112.0173         3.5157       269.1021
          3750.1207          9.5105         0.4353        35.3454        36.6051       -84.0026        81.8544       -40.1639       125.2552         3.7990       279.6453
          3753.1281         12.1765        -3.5713        36.4272        38.5741       -85.4942       108.7388       -28.3577       141.2356         3.2126       261.9645
          3756.1354         13.7709        -6.7640        34.4416        37.7043       -92.5208       113.8202       -20.3213       148.7043         3.2654       245.8236
          3759.1427         16.9020       -10.4704        34.7543        40.0396       -97.5010       104.6264         0.9589       143.3034         3.6652       155.8315
          3762.1500         17.0324        -9.0867        35.5482        40.4518       -94.9348        94.5857         4.1115       134.5397         3.5444        90.7494
          3765.1573         16.1239        -9.3250        35.3006        39.9133       -81.7771        85.3490       -12.8407       119.7778         4.1007        91.6832
          3768.1646         15.4087        -7.7071        35.4479        39.4130       -68.6671        88.1709       -11.6582       113.0517         3.5511       120.0027
          3771.1720         16.5696       -11.4403        33.8830        39.4144       -87.1484        99.4813       -12.0184       133.6700         3.8630       128.9829
          3774.1793         13.8799       -13.5350        35.5632        40.5042       -91.5774       129.6560       -12.3204       162.5245         3.3774       156.0624
          3777.1866         13.5419        -9.1244        37.8519        41.2238       -86.1097       148.0850        15.0884       172.4221         3.3322        56.4073
          3780.1939         13.2640        -6.5318        39.1813        41.8780       -97.5120       138.3319        11.6206       169.6559         4.3519        41.0481
          3783.2012         13.0744        -5.7255        39.0158        41.5446      -100.7374       142.8900        14.0341       175.3934         4.1648        40.4525
          3786.2086         13.0196        -4.2953        39.3294        41.6504      -102.0014       144.5127        14.0398       177.4422         4.5565        39.2150
          3789.2159         14.0560        -6.5034        38.9382        41.9052      -102.5874       139.0533        12.3528       173.3438         4.6628        38.3030
          3792.2232         13.5808        -8.0890        38.4062        41.5321       -99.2750       119.9269         6.3736       155.8616         4.7350        37.4568
          3795.2305         13.3582        -7.7162        38.2853        41.2765       -99.3979       115.9758         4.4477       152.8189         5.0558        38.0528
          3798.2378         12.8702        -6.2690        38.6726        41.2373      -101.6185       121.0195         5.9424       158.1374         5.0386        37.6721
          3801.2451         12.3945        -6.3258        38.6745        41.1018      -102.8939       122.1316         7.1853       159.8691         5.4241        37.1021
          3804.2525         12.2269        -5.6576        38.9405        41.2052      -118.1293       123.1260        13.3953       171.6919         5.4769        38.6645
          3807.2598         10.8025        -5.0575        39.3220        41.0912      -150.2655       114.7296        19.6679       190.5831         4.9854        41.0919
          3810.2671         13.2765        -5.4163        37.4790        40.1282      -161.5119       105.1606        12.9247       193.3688         3.8056        69.5229
          3813.2744         15.7687        -3.7453        33.0013        36.7663      -146.1118       111.1399        -8.9824       184.5458         3.5602       137.6379
          3816.2817         17.1867        -7.1985        32.3941        37.3709      -147.9737       138.3655       -26.9092       204.5068         3.7274       226.0746
          3819.2890         14.4870        -8.3526        34.4330        38.2789      -130.0398       150.5290       -14.6402       201.0769         2.9520       222.3639
          3822.2964         17.5690        -5.5033        35.3621        39.8677       -94.5735       163.1433         6.4214       189.8054         3.7604       116.3181
          3825.3037         16.2248        -4.5109        37.8529        41.4298       -99.7360       164.1314        14.9398       196.3539         3.0614        57.5731
          3828.3110         16.5265        -5.1735        36.3952        40.3051      -168.3144       152.6667        38.6585       231.4949         3.9449        45.6905
