Time                         Bx(nT)         By(nT)         Bz(nT)         Btot(km/s)    Vx(km/s)        Vy(km/s)      Vz(km/s)       Vtot(km/s)      Density(cm^-3)Temp(eV)
          2120.6039         -0.4943         1.2591         7.3601         7.4834      -258.6642       122.3596       -18.5441       286.7467         9.6225       109.2654
          2123.6119         -0.9060         2.0637         7.3781         7.7146      -258.0274       120.0305       -17.2132       285.1190         9.5812       107.5567
          2126.6198         -0.5945         2.5632         7.8233         8.2540      -259.4014       116.2455       -15.0499       284.6672         9.6728       103.7425
          2129.6278         -0.4087         2.2794         8.5606         8.8683      -264.1559       114.2977       -18.6306       288.4345         9.8666       100.8920
          2132.6357         -1.3313         1.7479         7.3403         7.6621      -270.7824       113.9935       -20.3845       294.5102         9.9900       106.2469
          2135.6437         -0.9814         0.5423         7.0627         7.1511      -271.8325       118.5475       -20.2118       297.3277         9.9641       109.4868
          2138.6516         -1.3797         2.4728         8.4666         8.9275      -263.3090       123.1872       -20.7975       291.4451         9.7921       105.9545
          2141.6596         -1.5504         0.4347         7.7098         7.8762      -260.6921       120.8735       -20.2600       288.0648         9.7480       104.9672
          2144.6675         -1.8148         0.8278         8.1196         8.3611      -259.0607       120.5862       -19.9018       286.4440        10.1684       102.5463
          2147.6755         -2.4858         2.6588         8.6415         9.3768      -252.9028       117.3288       -17.6216       279.3534        10.1282       102.1369
          2150.6834         -2.3178         3.4931         8.7904         9.7388      -254.6955       115.1161       -16.2719       279.9835         9.9190       103.0747
          2153.6914         -1.9146         2.5271         8.1067         8.7046      -261.5628       114.7286       -16.7230       286.1081         9.9071       102.3166
          2156.6993         -0.8554         1.6146         6.9946         7.2293      -266.2459       118.1649       -17.9935       291.8579        10.1631       102.5455
          2159.7073         -0.8126         0.8789         7.6521         7.7451      -265.0997       123.6539       -20.0536       293.2229        10.0827       105.3915
          2162.7152         -1.8979         0.4568         6.6780         6.9574      -258.7789       125.6747       -18.6635       288.3026         9.9383       105.8584
          2165.7232         -1.3435         2.6501         7.3733         7.9495      -253.4575       118.7915       -15.4413       280.4209        10.1575       103.1885
          2168.7311         -1.7263         4.0617         8.2996         9.4000      -252.1710       112.5745       -16.2312       276.6612        10.2660       103.6717
          2171.7391         -1.6753         2.2594         6.3218         6.9193      -254.9528       117.9504       -18.4173       281.5314        10.0824       108.1498
          2174.7470         -0.9860         1.8853         7.7585         8.0450      -262.8665       121.5353       -20.4169       290.3336        10.0047       107.1326
          2177.7550         -0.9383         1.3689         7.6225         7.8010      -263.2025       123.6218       -18.6352       291.3864         9.9855       105.8620
          2180.7629         -0.9392         0.7847         6.6434         6.7552      -262.5978       122.4152       -19.3053       290.3718         9.8872       107.4301
          2183.7709         -1.9895         1.6198         6.6402         7.1186      -258.3474       118.8066       -17.2281       284.8893        10.1572       108.1579
          2186.7788         -2.5259         2.4841         6.7463         7.6200      -252.6701       113.0161       -13.5887       277.1306        10.2513       107.0720
          2189.7868         -1.8935         1.8114         7.9705         8.3902      -256.9990       112.5618       -15.1809       280.9980         9.8785       106.0101
          2192.7947         -0.8180         1.8068         7.4598         7.7190      -262.3762       113.3064       -18.2524       286.3816         9.7543       106.1092
          2195.8026         -1.6562         2.6249         7.3945         8.0195      -258.8831       115.2137       -15.2844       283.8095        10.1463       104.7283
          2198.8106         -2.4211         2.6295         9.6451        10.2861      -251.6633       118.1549       -14.6199       278.4111        10.2674       100.5916
          2201.8185         -1.9402         3.2777        10.3174        10.9980      -251.7483       116.1480       -16.4716       277.7592         9.6847       102.1024
          2204.8265         -2.5508         2.8079         8.3947         9.2120      -255.9709       114.4183       -16.3510       280.8578         9.5598       107.0401
          2207.8344         -2.1008         2.5565         7.2089         7.9321      -253.6058       117.2486       -17.0538       279.9338         9.8515       108.0202
          2210.8424         -2.3569         3.1130         8.7709         9.6007      -247.8735       116.1024       -15.1750       274.1621         9.6599       105.4560
          2213.8503         -3.1529         4.6379        10.1055        11.5574      -250.7827       110.9517       -14.0122       274.6112         9.2594       104.1998
          2216.8583         -3.1197         2.4481         8.8725         9.7183      -260.4286       115.5459       -18.6110       285.5614         9.4881       104.6461
          2219.8662         -2.5878         2.8554        10.0875        10.7985      -260.4847       119.6506       -18.0018       287.2472         9.7347       102.7149
          2222.8742         -3.2444         2.4192         8.8937         9.7712      -256.6909       117.4323       -14.0693       282.6480         9.9319       100.8678
          2225.8821         -2.5939         1.3540         6.7680         7.3734      -257.3182       118.9527       -14.9612       283.9002        10.2404       103.5099
          2228.8901         -2.1078         1.6268         6.1760         6.7255      -256.4057       114.2127       -13.5274       281.0227        10.1988       107.3531
          2231.8980         -1.6588         1.5000         6.7568         7.1173      -254.5715       118.7630       -14.1328       281.3267        10.0932       107.3540
          2234.9060         -3.0941         3.3156         9.3864        10.4245      -251.8409       119.7385       -16.3064       279.3848         9.7249       101.2189
          2237.9139         -3.0789         4.3020         9.4045        10.7904      -253.2625       111.7497       -13.6753       277.1655         9.6473        98.3291
          2240.9219         -1.6971         3.4076         8.0562         8.9104      -259.6966       111.8422       -14.0215       283.1067         9.8816       101.9354
          2243.9298         -1.5757         2.1945         7.3193         7.8020      -262.3291       116.4732       -15.4903       287.4771        10.1579       108.7006
          2246.9378         -2.1563         1.7357         7.1223         7.6412      -254.1782       123.4751       -15.5089       283.0570        10.0677       110.0578
          2249.9457         -2.9647         2.0638         7.3946         8.2297      -251.4525       123.9969       -13.3549       280.7700         9.9935       106.4869
          2252.9537         -2.0512         3.3023         8.4258         9.2793      -258.1862       118.0926       -11.1408       284.1498        10.2506       102.4673
          2255.9616         -1.4353         4.2828        10.2002        11.1555      -262.4168       117.6071       -16.4722       288.0432        10.0824       100.5717
          2258.9696         -2.2929         3.6419         9.3997        10.3381      -258.8657       119.8774       -17.0055       285.8434        10.0858       101.6873
          2261.9775         -1.7748         3.0683         6.8000         7.6684      -253.2091       121.6203       -14.4932       281.3010        10.0782       104.5340
          2264.9855         -2.2577         3.1817         9.0146         9.8226      -256.4723       118.9428       -15.4463       283.1367         9.6788       104.4169
          2267.9934         -2.1556         2.0438         6.8813         7.4950      -255.7786       118.9503       -14.8069       282.4872         9.8095       105.1445
          2271.0014         -1.5649         1.7413         6.2807         6.7029      -256.1736       118.5734       -11.4491       282.5184        10.2089       107.3680
          2274.0093         -1.6289         1.7568         7.1465         7.5374      -259.0098       120.3274       -14.7714       286.0092        10.1086       108.8912
          2277.0173         -0.6042         2.4217         8.7867         9.1344      -264.3328       120.0559       -19.9024       291.0048         9.7655       109.3166
          2280.0252         -1.7195         3.1376        11.1375        11.6980      -262.1354       123.5360       -19.3307       290.5255         9.6074       104.8831
          2283.0332         -3.3749         2.8121        10.8922        11.7447      -250.8138       126.1328       -16.8282       281.2656         9.7176       100.3342
          2286.0411         -2.2519         1.3041         8.2297         8.6313      -250.1411       121.8427       -14.4259       278.6131        10.0512       102.9685
          2289.0491         -1.8915         1.9073         6.3918         6.9333      -255.1219       119.8309       -14.7041       282.2709        10.0712       107.6948
          2292.0570         -1.0737         2.7347         8.6070         9.0946      -259.5256       116.0667       -16.6115       284.8022         9.9047       106.6843
          2295.0650         -1.9113         2.3934         8.3373         8.8821      -261.9622       118.5711       -19.6292       288.2348         9.9207       105.2034
          2298.0729         -1.6534         2.0404         6.9221         7.4035      -259.1405       118.8593       -17.5606       285.6516        10.3230       104.9056
          2301.0809         -1.4819         2.7080         7.8338         8.4201      -256.5350       113.7311       -15.5702       281.0538         9.9243       105.9326
          2304.0888         -1.7068         2.1727         6.5918         7.1474      -255.8779       112.4921       -12.7774       279.8065         9.8816       106.8003
          2307.0968         -1.4975         0.9904         6.8234         7.0557      -253.9509       114.9901       -12.0341       279.0688        10.1883       107.2597
          2310.1047         -1.7016         1.2499         6.9038         7.2194      -251.9174       120.2070       -12.9039       279.4288        10.2964       105.5401
          2313.1127         -1.2770         2.7200         8.0739         8.6149      -255.0100       120.3806       -15.0763       282.4021        10.2401       100.9583
          2316.1206         -0.7987         3.6565         9.4554        10.1692      -258.9466       119.1920       -16.9314       285.5701        10.1537        99.9543
          2319.1286         -1.2155         3.0448         9.2824         9.8444      -263.0004       120.2825       -17.9938       289.7642        10.1372       100.5097
          2322.1365         -1.4766         1.9159         7.5214         7.9008      -263.6379       122.1147       -16.1529       290.9955        10.2960       102.9602
          2325.1445         -1.6943         1.9429         7.3122         7.7533      -263.3254       118.1264       -15.3320       289.0472        10.3268       102.0264
          2328.1524         -0.9533         3.8474        10.1044        10.8540      -263.5466       112.9738       -16.7616       287.2347        10.1138        99.9163
          2331.1604         -1.1388         3.9737        10.9632        11.7166      -263.1507       116.1699       -18.9559       288.2889         9.7907       100.3895
          2334.1683         -2.2150         2.2231         7.6206         8.2414      -259.8105       119.9466       -18.2400       286.7510         9.8414       105.3111
          2337.1762         -1.7624         1.9803         6.2953         6.8307      -255.6580       117.0479       -14.1235       281.5751         9.9183       107.2158
          2340.1842         -1.0454         2.2058         6.5196         6.9616      -257.3427       112.6447       -11.8538       281.1715        10.0603       107.5419
          2343.1921         -0.7429         1.5737         6.6951         6.9175      -257.1647       117.5089       -14.3863       283.1565        10.1541       110.0289
          2346.2001         -1.1563         1.9344         6.0611         6.4665      -255.0167       122.3457       -13.8719       283.1939         9.9491       112.6139
          2349.2080         -1.1185         2.1588         6.9493         7.3624      -257.8401       120.6257       -12.8714       284.9551         9.9995       111.4627
          2352.2160         -0.5724         1.9650         6.8094         7.1104      -261.8225       123.6903       -15.1829       289.9846         9.9907       110.8807
          2355.2239         -0.3936         1.5953         7.2845         7.4675      -260.5736       123.6234       -16.0127       288.8826         9.7400       110.5992
          2358.2319         -0.2943         2.3547         6.9420         7.3363      -259.8029       117.4290       -15.1746       285.5142         9.7644       108.8720
          2361.2398         -0.5981         2.7179         8.0356         8.5038      -258.7394       117.7529       -16.5261       284.7622         9.8575       106.3255
          2364.2478         -0.3889         2.7254        10.8618        11.2053      -256.4814       121.3949       -18.8940       284.4022         9.6637       102.9046
          2367.2557         -2.0516         0.9216         8.7716         9.0554      -257.0956       124.8808       -18.3559       286.4327         9.8546       103.2517
          2370.2637         -1.9811         1.1363         6.8419         7.2130      -256.9319       122.8671       -14.0521       285.1566        10.5097       105.2243
          2373.2716         -1.5318         1.7129         7.8627         8.1916      -254.1733       116.3412       -13.0112       279.8472        10.7402       104.4995
          2376.2796         -0.4446         1.4614         9.3273         9.4515      -256.9857       113.2055       -13.8421       281.1791        10.6647        98.7632
          2379.2875         -0.6122         2.2664        10.7579        11.0111      -264.4914       114.6558       -18.4755       288.8668        10.3989        97.0593
          2382.2955         -0.8654         2.6008        11.3616        11.6876      -267.9305       121.0638       -19.3926       294.6819        10.0932       100.0808
          2385.3034         -0.8470         1.4120        11.3022        11.4215      -262.2365       127.1647       -20.3363       292.1754         9.6742       101.9402
          2388.3114         -1.3373         1.8375        10.4404        10.6849      -255.2862       126.6927       -19.8290       285.7012         9.4588       103.0685
          2391.3193         -0.6250         1.5351         8.4005         8.5625      -254.7907       122.3148       -14.6755       283.0239         9.7123       103.7289
          2394.3273         -0.6569         1.0012         7.0944         7.1948      -258.4526       123.5627       -12.5947       286.7554        10.2187       106.5058
          2397.3352         -0.6858         0.1599         7.9987         8.0296      -257.7835       127.1646       -14.5899       287.8192        10.3628       105.5347
          2400.3432         -0.3502         1.0404         8.3911         8.4627      -256.5303       124.9523       -15.9323       285.8127        10.1289       101.9471
          2403.3511          0.3699         2.6159        11.2024        11.5097      -257.9734       120.1729       -14.7460       284.9737         9.8368        99.0196
          2406.3591         -0.6852         1.2141         9.7017         9.8014      -258.4076       120.8259       -14.1310       285.6123         9.9225       100.5804
          2409.3670         -0.8783         0.2477         7.3950         7.4511      -260.6110       124.0015       -14.8495       288.9904        10.1428       104.4893
          2412.3750         -1.1913        -0.1675         7.5156         7.6113      -261.4535       125.9301       -15.7592       290.6300        10.2142       104.7022
          2415.3829         -1.1794         0.8282         9.3488         9.4592      -256.9377       122.7553       -17.1908       285.2833        10.2352       100.3283
          2418.3909         -1.2754         1.8287        10.6662        10.8968      -255.7583       118.2237       -18.2240       282.3522        10.1838        97.3162
          2421.3988         -0.9532         1.7813        10.2543        10.4515      -260.3606       119.2045       -18.4492       286.9462        10.2701        99.2644
          2424.4068         -0.9560         0.4708         7.5279         7.6030      -261.4900       122.1803       -18.7580       289.2421        10.2156       105.7222
          2427.4147         -1.7863         0.9374         7.4964         7.7631      -257.5149       123.0421       -19.8876       286.0931         9.8680       109.4020
          2430.4227         -2.5412         2.9687         8.1221         9.0133      -256.0857       117.7500       -19.9984       282.6200         9.8054       104.9529
          2433.4306         -1.3722         2.6448         8.5495         9.0539      -262.3778       113.3626       -20.3671       286.5463         9.8932       104.8903
          2436.4386         -1.3411         1.4874         7.4012         7.6674      -265.6519       115.1607       -19.0268       290.1826         9.7249       110.3567
          2439.4465         -0.4221         2.2132         9.2185         9.4899      -266.3440       117.3353       -16.1137       291.4976         9.4140       107.6528
          2442.4545         -0.7266         0.7814        11.1329        11.1840      -263.9528       122.8567       -17.3156       291.7012         9.3350       103.1138
          2445.4624         -1.4111         0.0205         8.7054         8.8190      -258.1700       123.6819       -15.9517       286.7341         9.9061       102.7402
          2448.4704         -2.4530         0.3682         7.9644         8.3418      -256.3798       117.3404       -15.4265       282.3792        10.2813       105.5399
          2451.4783         -2.5073         1.0439         6.9766         7.4866      -256.3820       115.3064       -15.3557       281.5402        10.2142       108.5447
          2454.4863         -1.0983         1.5959         7.3148         7.5670      -261.4125       113.8551       -15.1091       285.5406        10.1439       108.3754
          2457.4942          0.1431         2.5617        10.6634        10.9677      -266.3227       115.3378       -18.6673       290.8586         9.8323       104.5598
          2460.5021          0.0284         2.3287        10.1839        10.4468      -268.0865       121.9546       -22.0656       295.3596         9.7746        99.5489
          2463.5101          0.0210         2.6863        10.5050        10.8430      -265.5727       124.7801       -20.2726       294.1274         9.8222        99.6875
          2466.5181         -1.2053         1.6852        10.3165        10.5225      -260.1827       126.1188       -19.3938       289.8022         9.6578       104.6666
          2469.5260         -1.4471         1.5679         7.7849         8.0720      -258.8252       128.6002       -16.9013       289.5151         9.8407       111.5284
          2472.5340         -2.2243         1.6415         7.2550         7.7638      -257.8561       126.1759       -14.3877       287.4339        10.1121       111.1958
          2475.5419         -2.9078         2.0201         8.0788         8.8206      -254.6730       121.5977       -15.2341       282.6320        10.2040       109.9247
          2478.5499         -2.7126         2.4812         7.4089         8.2708      -258.5599       117.2608       -16.9615       284.4429        10.3415       105.8430
          2481.5578         -0.8062         2.2778         9.4028         9.7083      -263.9506       115.6208       -21.0739       288.9684        10.1758       104.9791
          2484.5657         -0.9524         2.2017         9.9819        10.2661      -263.5529       117.2055       -27.2610       289.7275         9.7445       105.5529
          2487.5737         -1.4378         1.6923         7.5511         7.8709      -263.0414       115.4593       -25.7876       288.4431        10.0341       104.0600
          2490.5816         -0.4661         2.8673         8.4791         8.9629      -262.7367       113.5631       -22.0631       287.0796        10.4440       100.2386
          2493.5896         -0.4676         2.3808        10.1869        10.4718      -263.4241       114.3701       -24.0649       288.1927        10.5055        97.1625
          2496.5975         -1.7195         0.4480         9.4313         9.5972      -262.0067       118.8582       -24.2533       288.7567        10.5562        97.0398
          2499.6055         -1.5172         0.0484         7.7253         7.8730      -256.3291       118.6210       -20.5223       283.2120        10.6129        99.3002
          2502.6134         -1.6997         1.4827         8.6805         8.9688      -254.6179       110.9830       -19.4450       278.4525        10.6734       100.7857
          2505.6214         -1.2424         1.7219         8.1145         8.3877      -258.2873       109.9121       -21.4984       281.5260        10.7003       100.2215
          2508.6293         -0.7993         3.1469         8.7857         9.3665      -260.8308       111.6457       -21.9174       284.5689        10.5817        99.2164
          2511.6373         -0.6169         3.7865        10.6921        11.3596      -264.7418       111.7558       -23.8462       288.3566        10.3342        97.1729
          2514.6452          0.5404         3.1251        10.4284        10.9000      -272.9417       115.2844       -25.5256       297.3918         9.8417        98.1024
          2517.6532          1.7692         0.2618        10.2328        10.3879      -281.6830       123.4975       -23.0509       308.4813        10.0344       101.5565
          2520.6611          0.4097        -0.7315         9.4278         9.4650      -275.8579       130.1126       -20.2807       305.6856        10.6108       101.5658
          2523.6691         -0.3320        -0.7276         7.9451         7.9852      -264.0825       128.9644       -18.3629       294.4678        10.8692       103.2636
          2526.6770          0.2166        -0.6827         7.7306         7.7637      -257.6085       124.8692       -17.9710       286.8619        10.6381       103.5273
          2529.6850          0.1835         0.3517         9.7397         9.7477      -258.7493       119.3008       -17.8099       285.4937        10.7755       100.2470
          2532.6929         -0.1269         0.1022        10.7630        10.7642      -262.9130       120.4530       -16.5835       289.6732        10.7720        98.4749
          2535.7009         -0.5061         0.6958         8.4738         8.5173      -266.3500       121.8501       -18.2197       293.4790        10.5971       103.8756
          2538.7088         -1.7440         1.2480         7.9313         8.2161      -263.5147       119.1164       -19.6173       289.8643        10.6486       104.8136
          2541.7168         -1.8278         1.6167         7.9474         8.3136      -259.3414       117.0148       -22.2843       285.4273        10.6129       101.5995
          2544.7247         -0.5570         2.2156         8.9982         9.2837      -263.8521       114.7250       -23.8677       288.7110        10.5111       100.0172
          2547.7327         -1.3183         1.7623         8.9886         9.2541      -264.8821       119.3008       -20.7411       291.2630        10.5555       101.5923
          2550.7406         -0.7057         0.7004         7.7802         7.8435      -266.4296       124.0178       -19.7425       294.5453        10.6545       105.2508
          2553.7486         -1.8804         0.9707         8.1287         8.3996      -263.7482       123.0746       -20.4350       291.7694        10.5254       105.5293
          2556.7565         -1.6781         2.8500         8.0119         8.6677      -260.6729       119.7686       -20.1598       287.5805        10.6027       104.2928
          2559.7645         -1.2540         1.9962         7.4363         7.8010      -264.3236       122.5189       -22.5524       292.2190        10.6681       105.0096
          2562.7724         -0.8736         1.4828         8.6460         8.8156      -264.0692       122.6726       -23.3441       292.1209        10.7968        98.2239
          2565.7804         -1.6050         2.6008         9.4676         9.9486      -263.6486       118.3629       -22.7036       289.8898        10.7860        96.9677
          2568.7883         -1.7266         2.8610        11.1295        11.6203      -261.2295       121.1049       -24.2567       288.9983        10.7007        97.1995
          2571.7963         -3.5284         2.9342        11.4971        12.3791      -254.1629       125.5718       -24.7314       284.5734        10.5863        97.8458
          2574.8042         -1.9839         2.0223         7.4321         7.9537      -253.4197       123.0362       -23.1062       282.6930        10.6241       101.3839
          2577.8122         -1.6447         2.1948         8.0774         8.5304      -259.2327       117.4801       -23.5162       285.5892        10.5097       101.1655
          2580.8201         -1.1447         2.2465         9.4178         9.7495      -262.5800       115.2770       -25.9824       287.9515        10.6489        96.1006
          2583.8281         -1.4088         2.3771         9.6789        10.0656      -264.1963       113.9036       -28.2355       289.0881        10.7087        94.2570
          2586.8360         -0.8149         2.4603         8.2452         8.6429      -268.2195       112.2618       -26.1179       291.9592        10.8178        97.3914
          2589.8440         -0.0613         2.7531         8.4441         8.8818      -273.9673       111.9396       -25.6362       297.0798        10.6737       101.8280
          2592.8519         -0.0765         2.0942         8.3290         8.5886      -272.1453       114.6551       -28.3950       296.6962        10.4716       102.0017
          2595.8599         -0.2068         2.2704        10.3336        10.5821      -269.4021       117.9381       -25.8212       295.2190        10.1324        99.6269
          2598.8678         -0.2007         2.2486        10.1394        10.3876      -268.2982       117.9788       -24.4242       294.1091        10.3160        97.9499
          2601.8758         -0.8135         1.3346         8.9657         9.1009      -264.7366       118.6619       -22.5808       290.9984        10.3835       100.2328
          2604.8837         -0.3283         0.6897         8.4814         8.5157      -261.6157       120.1778       -21.2077       288.6808        10.3366       105.2111
          2607.8916         -0.8140         1.4837         7.6817         7.8659      -258.9124       119.4372       -21.1292       285.9176        10.6926       105.6299
          2610.8996         -2.2777         3.4310         8.9170         9.8220      -255.3276       114.0623       -20.2912       280.3956        10.9507       100.3652
          2613.9075         -1.9074         4.0011         9.3601        10.3566      -256.4759       109.9138       -20.6334       279.8000        10.4716       101.5569
          2616.9155         -1.3733         3.1789         7.3225         8.1000      -265.1872       110.3541       -22.0424       288.0880        10.2946       103.7542
          2619.9234         -1.1504         3.4948         9.9955        10.6512      -268.4732       112.1002       -24.8910       292.0218        10.3188        98.9254
          2622.9314         -1.7591         2.6076         8.0337         8.6276      -265.2303       116.6406       -24.4165       290.7797        10.1865        99.3597
          2625.9393         -1.4693         1.8754         7.9039         8.2552      -261.3934       122.0136       -21.7506       289.3473        10.7300        99.7798
          2628.9473         -1.4988         2.2090         8.3066         8.7250      -256.6246       123.4603       -21.0545       285.5959        10.7912        99.2192
          2631.9552         -2.0142         3.5016         9.6112        10.4256      -256.0744       115.5241       -22.9012       281.8671        10.6853        95.2197
          2634.9632         -2.0191         3.2114         9.5713        10.2956      -257.9192       116.0032       -25.3782       283.9464        10.2111        98.0094
          2637.9711         -1.5446         2.1554         7.4321         7.8909      -260.2371       117.4090       -26.0744       286.6915         9.9939       104.4536
          2640.9791         -1.9501         2.4611         8.7007         9.2500      -261.3596       117.3622       -25.6303       287.6566        10.2450       104.0944
          2643.9870         -2.1373         1.9322         8.4733         8.9497      -258.6341       119.7713       -24.5698       286.0786        10.4177       100.0939
          2646.9950         -1.9832         3.2143         8.8739         9.6442      -257.2209       116.7169       -25.1316       283.6007        10.8258        97.7296
          2650.0029         -1.6178         3.4557         8.3677         9.1966      -258.3357       111.7104       -23.8189       282.4677        10.8140        98.2381
          2653.0109         -1.3121         3.5766         8.5193         9.3323      -262.5943       110.7486       -22.3537       285.8748        10.2408       105.6654
          2656.0188         -1.2184         2.8710         8.0218         8.6068      -268.4379       114.0071       -23.6261       292.6228        10.1425       108.1935
          2659.0268         -1.6929         2.4597         8.0513         8.5872      -265.9198       118.2035       -23.7232       291.9735        10.1184       108.7672
          2662.0347         -1.7587         2.8939         8.0822         8.7629      -261.0231       116.6721       -24.4339       286.9553        10.0603       107.1763
          2665.0427         -1.7830         2.9459         8.9336         9.5743      -259.5116       115.1825       -23.9577       284.9410        10.4279       102.3647
          2668.0506         -1.2006         3.1518        10.8752        11.3862      -259.6253       112.4640       -23.2200       283.9001        10.3038        97.6726
          2671.0586         -1.0162         2.8537         9.2448         9.7285      -263.0517       115.1747       -24.0027       288.1996         9.8767       100.8500
          2674.0665         -1.1869         2.4445         8.4281         8.8554      -261.4489       118.6175       -21.3490       287.8945        10.0865       100.9367
          2677.0745         -1.2771         2.8520         8.7895         9.3284      -257.7316       113.1324       -22.1578       282.3504        10.1380        98.5661
          2680.0824         -0.5311         2.7923         7.8975         8.3934      -259.6482       111.8373       -25.6815       283.8893        10.1428        99.6798
          2683.0904         -0.3556         1.7694         8.1426         8.3403      -263.2904       117.8401       -29.2887       289.9598         9.9302       104.8200
          2686.0983         -0.2375         1.9899         8.0375         8.2836      -260.3162       121.7213       -27.3139       288.6703         9.7029       107.7435
          2689.1063         -1.3641         3.0370         7.5670         8.2670      -256.6668       119.4429       -24.4969       284.1639        10.0400       105.6893
          2692.1142         -1.2740         2.6131         7.4864         8.0310      -259.8316       118.2918       -26.7437       286.7576        10.1334       105.4768
          2695.1222         -1.6607         2.4745         7.2665         7.8538      -260.0107       118.4077       -27.7532       287.0677        10.0355       106.0074
          2698.1301         -2.8017         4.4129         6.8992         8.6558      -255.2285       112.9311       -20.5178       279.8826        10.1883       103.2981
          2701.1381         -1.3874         3.1818         7.3711         8.1475      -258.9044       111.7299       -18.7804       282.6209        10.1443       103.9645
          2704.1460         -1.2140         2.9382         9.9368        10.4330      -260.4862       117.8860       -23.6676       286.9349        10.0599       102.6822
          2707.1540         -1.1949         2.2902         9.1039         9.4633      -257.8814       118.6999       -25.9322       285.0947        10.2306       100.6354
          2710.1619         -1.7041         3.0544         8.3312         9.0356      -256.7081       112.4978       -22.7473       281.2095        10.1778       101.8834
          2713.1699         -1.4227         2.5893         8.2713         8.7831      -256.5080       111.5198       -21.2318       280.5128        10.2359       102.5859
          2716.1778         -1.9001         2.6522         7.8998         8.5470      -255.1474       112.2645       -23.7884       279.7698        10.1523       105.0656
          2719.1858         -1.0302         2.5090         7.6435         8.1104      -254.2333       110.1901       -24.4002       278.1837        10.4639       103.1055
          2722.1937         -0.3348         3.4647         8.6575         9.3311      -260.8443       105.7031       -25.5583       282.6173        10.4608       100.8649
          2725.2017          0.1448         3.1392         7.1523         7.8123      -268.0639       105.2405       -24.2780       289.0183        10.4020       102.8533
          2728.2096          0.4331         1.7092         7.5598         7.7627      -273.7410       114.0535       -24.5592       297.6843        10.5069       104.1170
          2731.2176          0.1312         0.9191         7.5243         7.5814      -274.9163       123.9349       -27.2508       302.8052        10.1383       105.8646
          2734.2255          0.3418         1.4950         8.4915         8.6289      -270.4619       120.4718       -23.9048       297.0456        10.2589       105.7683
          2737.2335         -0.3362         1.0472         9.5679         9.6309      -262.6788       121.2755       -28.2409       290.7913        10.3590       101.3417
          2740.2414         -1.2543         1.5085         9.6172         9.8152      -259.7682       125.0239       -30.1805       289.9130        10.1523        99.1635
          2743.2493         -0.3949         0.9653         9.5346         9.5914      -265.7428       121.9251       -24.5897       293.4165        10.2509        99.9040
          2746.2573         -0.2969         2.1979         9.6529         9.9044      -266.1957       117.4924       -24.6034       292.0276         9.9348       104.9195
          2749.2652         -0.3986         1.8969         7.7797         8.0175      -264.6182       111.3850       -24.5277       288.1645        10.0536       106.6073
          2752.2732          0.5689         1.0728         8.8343         8.9174      -270.5512       117.1304       -23.4011       295.8169        10.6381       104.3787
          2755.2811          0.3991         0.9778        10.5991        10.6515      -267.0578       126.6329       -25.9520       296.7150        10.4510        99.0210
          2758.2891         -1.1924         0.2213         9.0162         9.0974      -259.6128       127.8870       -27.3496       290.6940        10.0869       104.1511
          2761.2970         -1.8344         0.9801         7.8960         8.1654      -258.2460       125.8506       -25.7374       288.4520         9.9093       109.6252
          2764.3050         -0.9673         2.2004         7.9816         8.3357      -257.0539       119.4750       -24.6100       284.5385         9.7644       108.5824
          2767.3129         -1.1893         2.3207         9.4932         9.8448      -257.7462       117.5055       -27.8818       284.6409         9.9082       106.3456
          2770.3209         -1.1639         1.6291         8.2608         8.4999      -263.0884       118.5113       -28.7495       289.9885         9.8928       107.2396
          2773.3288         -0.0277         1.9482         9.0867         9.2933      -267.9679       116.9551       -28.3561       293.7622         9.8928       105.6106
          2776.3368         -0.3262         2.2990         9.9737        10.2404      -269.3472       115.6157       -29.7759       294.6244         9.9942       102.4427
          2779.3447         -0.1373         1.5691         8.4112         8.5574      -270.4499       118.0389       -26.8463       296.3150        10.1278       101.9287
          2782.3527          0.7692         1.7679         7.8222         8.0563      -274.6897       121.6938       -25.1690       301.4919        10.1680       102.7468
          2785.3606          1.6908         1.4881         9.4539         9.7185      -278.1955       123.9838       -25.4220       305.6349        10.1541       102.5486
          2788.3686          0.9539         0.0586         7.9802         8.0372      -276.3645       127.9416       -24.7308       305.5653        10.0911       102.8538
          2791.3765          0.2851         0.2309         8.5629         8.5708      -271.1330       129.7000       -24.6190       301.5670        10.2048       104.0243
          2794.3845         -0.8293         0.3805         9.0482         9.0941      -266.5221       127.4409       -27.2558       296.6873         9.9753       101.7702
          2797.3924         -0.8029         0.5953         9.3924         9.4454      -262.5281       126.0510       -28.7138       292.6358         9.8008        98.9446
          2800.4004         -0.2915         1.0926         8.7427         8.8155      -261.9372       122.0471       -26.4560       290.2042         9.8061       100.9775
          2803.4083          0.3311         1.0139         8.2839         8.3523      -267.7643       120.0396       -23.3635       294.3822         9.8008       104.8923
          2806.4163          0.8945         1.4304         7.5548         7.7409      -274.4527       119.9115       -21.4458       300.2925         9.7959       107.1568
          2809.4242          0.9997         2.1502         9.8910        10.1712      -274.9761       118.5494       -25.5845       300.5669         9.7956       107.7869
          2812.4322          0.0204         0.7667        10.9193        10.9462      -269.6012       126.0792       -28.9320       299.0963         9.6288       103.5981
          2815.4401          0.1655         0.5497        11.5451        11.5594      -263.5453       129.8034       -26.9457       295.0228         9.3056       100.7588
