Time                         Bx(nT)         By(nT)         Bz(nT)         Btot(km/s)    Vx(km/s)        Vy(km/s)      Vz(km/s)       Vtot(km/s)      Density(cm^-3)Temp(eV)
          2626.0275          1.2680        -0.9949        11.3784        11.4920       -20.1093        -1.9351        12.4389        23.7693         0.4748       931.4659
          2629.0287          0.6887        -0.8365        11.1437        11.1962       -20.9184        -7.2515         7.6901        24.0811         0.5099       872.8846
          2632.0299          1.0566        -0.5524        11.2257        11.2889       -28.7619       -10.3698         6.1441        31.5265         0.5215       889.2762
          2635.0310          1.2260        -0.0707        11.2391        11.3060       -28.9090       -11.6093         7.8864        33.0514         0.5506       838.3612
          2638.0322          1.1188        -0.4136        10.9996        11.0641       -23.1820       -16.7122         5.2044        29.1233         0.5566       792.6400
          2641.0334          1.0832        -0.7849        11.1094        11.1897       -14.9767       -16.7779         5.4770        24.8969         0.5390       797.8898
          2644.0346          0.8375        -0.3201        11.3487        11.3841       -14.2601       -30.5106         7.4159        34.9165         0.5390       809.6283
          2647.0357          1.0691        -0.2346        11.5800        11.6316       -20.3388       -36.0544         6.2591        42.0274         0.5275       810.3795
          2650.0369          0.9967        -0.3231        11.6202        11.6673       -15.1051       -30.8675         4.4887        34.7710         0.5099       836.0906
          2653.0381          1.2148        -0.6205        11.7142        11.7934       -15.4555       -33.3491         5.4253        37.5188         0.4983       818.0698
          2656.0393          1.5528        -0.1537        12.1613        12.2610        -7.0436       -40.5108         7.7351        42.0902         0.4808       844.9308
          2659.0404          1.5837        -0.2815        12.2015        12.3071        -3.2816       -43.1707         9.8962        44.4372         0.5039       819.2863
          2662.0416          1.7588        -0.0523        12.2314        12.3573         0.2193       -36.9501         7.1582        38.2449         0.5390       778.0778
          2665.0428          1.5534        -0.6172        12.0308        12.1464         8.8258       -31.9666         4.6054        33.5524         0.5506       742.1569
          2668.0440          1.7541        -1.0655        11.9503        12.1252        10.1521       -28.4687         7.9607        31.3624         0.5682       699.5285
          2671.0451          2.0122        -0.7909        12.2305        12.4201         7.9912       -24.4494        11.7892        28.4554         0.5450       717.8022
          2674.0463          2.2596        -0.4761        12.3468        12.5609         5.1443       -18.1264        13.3217        23.3668         0.5446       731.0329
          2677.0475          2.2756        -0.5282        12.1603        12.3826         3.8189       -10.9282        12.7276        17.2940         0.5857       680.3809
          2680.0487          2.2954        -0.6236        12.1746        12.4047        -3.0097        -8.4595        14.7134        19.0820         0.5682       706.5096
          2683.0498          2.3634        -0.2203        12.2696        12.4971       -12.8641         0.1737        13.0182        19.0548         0.5798       697.6180
          2686.0510          2.6417         0.1607        12.2205        12.5038       -21.7823         2.8869         8.0606        23.6431         0.5857       662.3540
          2689.0522          2.7347         0.0631        12.5174        12.8128       -32.9825         2.7626         6.0007        33.7279         0.5450       706.9459
          2692.0533          2.3562         0.2437        12.5524        12.7740       -33.0798         6.7470         5.6522        34.5739         0.4983       765.8609
          2695.0545          2.1752         1.1670        12.5367        12.7774       -27.6353        13.5058         8.5131        32.0894         0.5155       770.3548
          2698.0557          1.1268         0.4903        12.3095        12.3707       -30.2438        15.2645        10.0739        35.6585         0.5682       712.1273
          2701.0569          2.0370         0.7074        12.5198        12.7041       -38.5519        13.0334        13.9107        43.0144         0.5682       696.5698
          2704.0580          1.3777         1.2441        12.1233        12.2646       -48.1956        17.8251        15.8500        53.8095         0.6492       616.2061
          2707.0592          1.4240         2.6740        11.9909        12.3676       -44.3740        13.0651        17.0547        50.1138         0.7953       500.2503
          2710.0604          0.6717         1.0215        11.4035        11.4689       -41.6527        14.7205        17.3608        49.3442         0.8651       483.6932
          2713.0616          2.5492        -0.7696        11.6616        11.9617       -57.2616        36.3388        10.9495        68.7683         0.8600       487.9292
          2716.0627          3.7007        -1.8317        11.6095        12.3220       -62.5169        42.6832         8.9028        76.2202         0.7258       546.7418
          2719.0639          4.6128        -1.8387        11.8477        12.8462       -65.6067        47.7713         8.2223        81.6253         0.6324       599.8199
          2722.0651          4.5772        -0.8535        12.0132        12.8839       -75.1694        61.1590        10.8210        97.5679         0.6320       594.8404
          2725.0663          4.3671        -0.4190        12.0490        12.8229       -84.1797        72.8547        14.9221       112.3478         0.6384       615.5491
          2728.0674          3.5722        -0.3690        12.2784        12.7928       -81.6462        72.9649        12.8294       110.2486         0.5913       662.7077
          2731.0686          3.9984         0.6074        12.4905        13.1289       -78.0332        63.3089        15.8473       102.0338         0.6033       639.4610
          2734.0698          4.8623         0.3394        13.1758        14.0485       -71.5950        52.6322        19.5814        91.0637         0.5682       642.5034
          2737.0710          3.5264         0.1849        13.5931        14.0443       -68.6337        52.6671        14.9990        87.9227         0.5798       622.9644
          2740.0721          3.5174        -0.1284        13.2786        13.7372       -70.2977        41.8850         8.2547        82.6079         0.6089       621.7270
          2743.0733          4.4239        -0.4803        13.1390        13.8721       -77.5471        25.3764         8.8867        82.8762         0.6265       623.8773
          2746.0745          4.7577        -1.5839        12.9094        13.8491       -81.5162         7.8073        14.0604        83.3394         0.6149       650.1803
          2749.0757          5.3235        -2.8347        12.8461        14.1915       -85.2308       -11.3754         4.1531        87.8354         0.5510       692.9004
          2752.0768          5.3870        -1.0815        13.6840        14.7459       -92.6001       -28.3928        -4.2917        97.2876         0.5155       738.3824
          2755.0780          4.4034        -3.3896        12.9774        14.1171       -98.6379       -37.2562        -2.2568       106.0228         0.6260       617.8633
          2758.0792          4.2428        -4.2510        12.1900        13.5893      -130.2039       -12.0149       -16.2570       140.1304         0.7602       467.7494
          2761.0804          5.5419        -8.7141        11.5351        15.4824      -155.9878        65.2863       -16.3795       171.4758         0.8536       364.5383
          2764.0815          5.9312       -10.0824         9.7074        15.2009      -163.7262        93.8732       -22.0231       190.4703         1.2938       262.7883
          2767.0827          6.4327        -9.0269        10.0673        14.9738      -176.6277        94.7917       -33.8496       203.3809         2.0242       171.4150
          2770.0839          6.6151        -8.3306        11.0213        15.3176      -169.0971       102.2021       -30.6057       200.0429         2.1883       154.7392
          2773.0851          8.0556        -8.0020        10.4697        15.4447      -166.1585       102.1892       -37.8353       198.8962         2.2633       139.5515
          2776.0862          9.9303        -7.0689        10.5867        16.1449      -166.0861       102.0868       -44.9866       200.3581         2.2765       135.9283
          2779.0874          8.8834        -5.9350        11.3337        15.5754      -161.6896       115.1941       -40.9009       202.8095         2.2685       139.5442
          2782.0886          7.8101        -4.6222        12.7382        15.6405      -162.2901       116.1656       -34.7758       202.6033         2.4222       138.8753
          2785.0898          7.1535        -2.9106        12.6194        14.7950      -155.8723       105.6866       -41.4523       193.0661         2.5646       139.7187
          2788.0909          4.5656        -0.6763        13.2300        14.0120      -165.3786        98.1397       -51.3032       199.0651         3.0045       138.4929
          2791.0921          2.4706         1.4974        13.7527        14.0529      -185.1288       105.7911       -54.8476       220.1794         2.7140       141.1774
          2794.0933          3.0208        -1.3665        14.1116        14.4958      -184.9412        98.0651       -51.1124       215.7642         2.3172       146.8891
          2797.0945          5.6239        -1.9745        14.0057        15.2212      -167.2956        67.4406       -45.7203       186.2802         2.0606       164.4903
          2800.0956          4.2801        -4.8571        12.4796        14.0588      -159.3822        56.1526       -49.5746       176.1733         1.8798       196.4266
          2803.0968          6.6224        -3.2865        11.9731        14.0717      -155.3637        64.1465       -54.5477       176.8422         1.8267       215.2581
          2806.0980          6.4008        -3.1502        12.6216        14.4982      -139.8156        77.0342       -52.2085       168.3862         1.8446       216.9975
          2809.0991          5.5329        -1.5435        12.9422        14.1596      -125.9502        87.3684       -51.6555       161.7932         1.7572       224.0163
          2812.1003          4.9536        -0.7184        13.3245        14.2337      -118.1547        79.6307       -51.2943       151.5303         1.7740       212.3510
          2815.1015          5.3217        -1.0908        13.0612        14.1458      -120.2313        79.8207       -47.8851       152.2573         1.8678       201.1674
          2818.1027          5.0692        -1.3031        13.6885        14.6550      -117.7394        84.9572       -46.0251       152.3870         1.8039       194.4856
          2821.1038          5.0666        -1.6133        13.6957        14.6917      -111.1436        77.5283       -48.5369       143.9675         1.7915       195.5170
          2824.1050          5.9805        -2.9975        12.6697        14.3273      -105.0187        80.5938       -46.9017       140.5228         1.9141       194.7812
          2827.1062          6.1739        -1.2191        13.0070        14.4494      -103.7730        93.3130       -44.1660       146.5641         1.8973       202.9007
          2830.1074          5.5563        -2.2808        12.6300        13.9854      -106.4345       106.1633       -44.4220       156.7661         2.0118       200.8708
          2833.1085          5.9986        -0.9912        12.0546        13.5010      -106.5302       117.2403       -39.8739       163.9572         2.2993       184.0029
          2836.1097          5.9008        -0.8781        12.6970        14.0287      -102.8015       124.0797       -27.9893       163.8607         2.3563       176.4730
          2839.1109          2.9990        -5.8751        12.4482        14.0879      -111.4584       120.1374       -19.2596       165.1137         2.2949       179.7597
          2842.1121          3.6837        -2.2535        13.7689        14.4302      -116.5877       110.7323       -21.2129       163.4475         1.6307       231.2516
          2845.1132          4.1438        -4.3565        13.7320        14.9906      -111.4288        78.1907       -20.9371       138.3266         1.0703       320.0550
          2848.1144          4.0648        -2.9268        14.2591        15.1132       -84.3695        42.3846        -0.6297        95.5663         0.7554       419.5739
          2851.1156          4.0942        -2.7085        14.2293        15.0523       -80.6010        30.2992         3.8842        86.9831         0.6089       539.7179
          2854.1168          2.5484        -2.9977        14.0774        14.6169       -68.8283        52.7854        10.8233        88.8593         0.6612       546.2419
          2857.1179          2.9021        -2.6997        14.0101        14.5600       -56.4214        65.3770        10.5552        87.0801         0.7370       484.1976
          2860.1191          1.5279        -1.7653        14.6058        14.7912       -55.7101        58.1730         4.7933        80.7446         0.7721       479.1478
          2863.1203          1.9210        -2.4871        14.0800        14.4265       -52.8053        50.5566         4.6649        73.3583         0.7721       477.7467
          2866.1215          1.5606        -2.3373        14.3461        14.6188       -55.3898        45.4206         7.8647        72.2994         0.7721       481.9751
          2869.1226          1.2800        -1.8977        14.6755        14.8530       -47.5683        29.1792         3.1262        56.0260         0.7374       500.1928
          2872.1238          2.0423        -1.5109        14.4228        14.6449       -30.5194        18.2337        -1.5479        35.8346         0.6963       505.8171
          2875.1250          2.5255        -2.1312        13.9900        14.3750       -20.2011        22.9133        -1.9090        31.2873         0.7370       498.5598
          2878.1262          2.5452        -2.9435        13.3814        13.9357       -24.4315        34.2463         3.0217        42.6096         0.7721       474.7701
          2881.1273          3.4429        -2.9122        13.5955        14.3238       -44.2533        43.0719         7.1669        62.3465         0.7490       474.9801
          2884.1285          3.7511        -2.6134        13.6040        14.3516       -53.6728        36.7375         8.3410        65.8981         0.7254       494.8917
          2887.1297          4.2051        -3.1989        13.3375        14.3459       -54.2984        33.0692         8.3816        64.3813         0.7777       480.6995
          2890.1309          3.9182        -3.9006        12.6107        13.7694       -52.4192        38.1473         3.4653        65.0187         0.8651       462.0069
          2893.1320          4.4480        -4.6207        12.5627        14.1052       -58.4861        42.4202        -2.5720        72.4618         0.8600       435.3287
          2896.1332          5.3180        -4.1197        12.5360        14.2269       -54.9880        41.7921        -6.7694        69.4562         0.7606       464.2655
          2899.1344          5.1248        -4.5173        12.7352        14.4518       -50.1273        36.4461       -11.4973        63.5656         0.7199       494.5157
          2902.1356          4.6869        -3.9567        12.9921        14.3673       -40.2590        35.6908       -18.8218        57.0626         0.7194       501.8432
          2905.1367          4.3603        -3.4089        12.9145        14.0505       -45.5481        33.9749       -19.9852        60.9784         0.7490       478.7275
          2908.1379          4.2484        -3.7812        13.0615        14.2461       -52.3435        20.4376       -25.8793        62.4697         0.6791       487.7452
          2911.1391          4.3955        -3.3885        13.4346        14.5359       -41.6022         7.1128       -31.0771        52.7753         0.6496       509.9124
          2914.1402          4.7754        -4.1098        12.8455        14.3074       -37.9265        -3.8155       -33.4253        51.2361         0.6847       511.1863
          2917.1414          5.0760        -5.1141        12.4134        14.3531       -39.9578       -17.1176       -34.1565        55.7815         0.7194       494.1956
          2920.1426          5.3561        -5.6494        11.8299        14.1616       -35.5952       -28.4158       -30.5035        55.2560         0.7953       448.3627
          2923.1438          6.7195        -6.2457        11.5830        14.7759       -35.8575       -35.2875       -30.7866        59.4885         0.8073       405.1311
          2926.1449          7.1678        -6.0043        12.0715        15.2692       -13.2548       -32.2348       -43.2948        59.5459         0.7374       407.4134
          2929.1461          7.9215        -5.8221        11.0106        14.7608        16.4912       -18.6114       -50.2506        57.6689         0.7194       437.6749
          2932.1473          8.1932        -4.7692        10.7600        14.3406        15.2715         1.9991       -45.9268        49.9024         0.7258       444.4656
          2935.1485          6.4977        -3.7321        12.3961        14.4849       -13.1842        14.2636       -32.4155        44.0285         0.7250       452.3162
          2938.1496          6.2401        -2.5330        12.6741        14.3523       -38.6853        14.4924       -19.5005        46.3428         0.8536       390.8531
          2941.1508          4.7379        -0.2211        13.1714        13.9994       -42.4644        13.6584       -24.8239        51.8736         0.9466       380.4458
          2944.1520          4.1166        -0.6544        12.3231        13.0089       -49.6893        33.5744       -32.8840        68.4988         1.1270       361.9703
          2947.1532          3.6506        -0.9599        11.8222        12.4101       -58.5825        47.1566       -39.4075        84.9669         1.2327       346.6113
          2950.1543          5.5216        -3.0665        11.2859        12.9330       -48.6515        44.3102       -34.9265        74.5260         1.0875       380.2421
          2953.1555          6.4115        -2.8553        11.4797        13.4553       -31.6487        38.4996       -22.2656        55.2366         0.9238       411.3414
          2956.1567          5.9396        -1.8172        12.3416        13.8166       -18.8890        44.7358       -17.1508        51.7032         0.9003       423.0636
          2959.1579          5.3110        -1.4468        12.7881        13.9225       -28.2275        49.9033       -17.0818        61.5486         0.8368       433.8022
          2962.1590          4.7574        -2.1095        13.4894        14.4584       -54.9383        48.3934       -12.8954        74.7287         0.6907       484.4184
          2965.1602          4.8662        -2.4163        13.6036        14.6484       -71.6872        46.5969        -6.3363        85.9221         0.6556       511.9777
          2968.1614          5.4839        -2.0421        13.6488        14.8503       -75.9288        35.1139        -6.1731        84.6779         0.6440       520.8175
          2971.1626          5.3413        -1.8415        13.5691        14.6983       -59.0982         6.8220       -14.2306        62.7826         0.6265       560.5354
          2974.1637          5.5859        -1.9313        12.9525        14.2373       -47.6675        -5.1911       -19.6126        52.1303         0.7190       523.6229
          2977.1649          5.5830        -1.1286        12.3164        13.5697       -54.2800         8.7266       -18.1828        58.7537         0.8711       435.1426
          2980.1661          4.9068         0.2627        13.0149        13.9117       -67.5160        13.8999       -13.0932        70.5803         0.9234       397.5704
          2983.1673          3.8126         1.9603        13.6292        14.2875       -57.2592       -13.3225       -14.1874        67.1791         0.9877       355.5178
          2986.1684          3.4760         2.6589        13.0079        13.7244       -43.2857       -33.2410       -16.0758        59.2679         1.2251       326.6365
          2989.1696          3.8756        -2.1871        11.2885        12.1340       -63.5937         1.3415       -19.7666        71.5092         1.5241       294.5660
          2992.1708          5.5072        -1.3175        11.4100        12.7379       -74.4920        39.1125       -22.7557        87.2341         1.4483       297.4367
          2995.1720          5.0268         0.1958        12.1732        13.1717       -77.9832        47.6571       -19.6399        93.5976         1.4363       309.5021
          2998.1731          3.6918         1.1035        12.5401        13.1187       -57.5513        44.9937       -21.8364        77.3974         1.4830       307.9566
          3001.1743          2.8284         0.7917        12.7042        13.0393       -28.6773        42.6085       -34.1389        63.2092         1.4890       299.3996
          3004.1755          2.1841         0.3819        13.2196        13.4042       -16.2118        47.9588       -35.1146        61.8993         1.3325       315.7698
          3007.1767          3.0695         0.2268        14.3964        14.7217       -25.8238        40.3829       -27.4044        56.2390         0.9597       385.2825
          3010.1778          2.8934         0.0681        14.9311        15.2090       -30.7862        29.1001       -25.5092        49.5754         0.7833       441.9722
          3013.1790          3.6384         0.5052        13.9171        14.3938       -32.8013        29.7354       -25.2244        51.4376         0.8540       426.3898
          3016.1802          3.7896         0.2963        13.9809        14.4884       -32.8273        33.6969       -19.4517        52.4167         0.8013       447.5048
          3019.1814          3.1796        -0.5645        14.0677        14.4336       -19.5296        44.4717       -13.7948        50.6205         0.7781       473.0842
          3022.1825          2.1307        -0.6869        14.3641        14.5375       -18.5150        47.5249        -9.1539        51.8500         0.7083       520.0542
          3025.1837          2.2131        -1.3118        14.3680        14.5965       -16.8229        40.6318        -7.5357        44.6824         0.6556       562.9304
          3028.1849          2.0157        -1.4800        14.2980        14.5151        -6.7127        24.4134        -7.7951        27.4450         0.6672       571.7458
          3031.1861          1.5452        -0.6171        14.1199        14.2176         2.4228        18.3460        -6.5956        19.7406         0.6732       565.2368
          3034.1872          1.4431        -0.5601        14.0751        14.1600         2.2462        24.3240        -0.9391        25.2097         0.6672       553.7437
          3037.1884          0.9044        -0.6759        13.8121        13.8582         3.6155        28.0428         5.2540        28.7974         0.6847       573.2416
          3040.1896          0.7439        -0.8345        13.6190        13.6648         0.2112        26.8102         2.5076        27.1881         0.6732       621.1949
          3043.1907          1.2398        -0.9896        13.3162        13.4104       -12.9872        27.0160         1.6277        31.3057         0.7250       606.9802
          3046.1919          2.5795        -2.6626        12.2973        12.8439       -27.7104        26.4316         1.9485        38.4940         0.8188       556.2696
          3049.1931          3.6189        -2.9051        12.1666        13.0216       -31.5513        20.1243         1.9626        37.6755         0.7897       575.6414
          3052.1943          3.9858        -3.3657        11.8708        12.9665       -34.7420        16.6450         4.3071        38.8203         0.7374       621.1120
          3055.1954          4.6591        -3.4064        11.9106        13.2353       -27.8204        17.7606        11.4799        36.3602         0.6500       690.4269
          3058.1966          4.6467        -3.4456        12.1763        13.4806        -9.2636        14.1693        13.8152        22.4618         0.6089       718.2068
          3061.1978          4.0641        -3.0073        12.2661        13.2672         2.2831         7.4640         8.4230        11.7802         0.6380       699.8018
          3064.1990          3.4846        -3.0453        12.1216        12.9750         8.1723         3.3928         9.0904        13.8218         0.6672       682.8184
          3067.2001          3.4522        -3.3619        11.7945        12.7409         8.8753        -0.2735         6.5620        11.4539         0.7079       662.2836
          3070.2013          3.9265        -3.3080        11.7634        12.8351        -1.7089        -1.9778         4.4599         8.1217         0.7083       660.9241
          3073.2025          4.5790        -3.0342        12.1281        13.3141       -13.3649        -6.6643         2.7354        15.4322         0.6787       663.3386
          3076.2037          4.5259        -2.8031        12.5478        13.6304       -24.4554        -7.1582        -3.0624        26.4568         0.7254       621.3519
          3079.2048          4.5442        -2.8076        12.8402        13.9070       -29.9195        -6.7517        -7.8528        32.0225         0.7314       575.1297
          3082.2060          4.6283        -2.7488        13.2993        14.3474       -34.9770        -2.8923        -4.4787        35.6471         0.7254       551.4270
          3085.2072          4.7464        -3.4054        13.1009        14.3443       -46.5274         5.1107        -6.0969        47.5162         0.7546       538.3436
          3088.2084          5.5952        -3.4417        12.7253        14.3208       -61.3509        17.9936         0.5296        64.2491         0.7721       504.6607
          3091.2095          6.3342        -4.6300        12.6069        14.8490       -68.0134        22.8602         6.2007        72.1652         0.7258       496.3007
          3094.2107          6.2926        -4.0996        13.4867        15.4368       -52.6032         6.6653         3.4725        54.0911         0.6209       509.3086
          3097.2119          6.3750        -3.2991        13.6814        15.4501       -40.6506       -10.0130        -5.1040        42.8040         0.5566       561.6950
          3100.2131          6.1885        -3.4956        13.2689        15.0526       -34.1832       -23.2269        -3.0498        42.8547         0.5390       597.2321
          3103.2142          6.2067        -3.6958        12.4515        14.3952       -39.0114       -23.1564        10.1990        49.0484         0.5853       581.4542
          3106.2154          6.5658        -3.5805        12.3006        14.3956       -46.8120        -7.4670        14.5288        49.5929         0.6324       564.3193
          3109.2166          6.8040        -3.0204        12.6112        14.6444       -37.2960        -3.7002         7.3822        38.5573         0.5857       569.1533
          3112.2178          6.2106        -2.7854        12.7372        14.4419       -39.7415        -5.7995        -3.6037        40.7935         0.5566       579.7460
          3115.2189          5.4103        -2.3119        12.9751        14.2468       -45.3587        -3.8635       -11.2439        47.8023         0.5390       606.9098
          3118.2201          5.3550        -0.9210        13.3672        14.4293       -40.6107         7.8808       -14.1578        43.9346         0.5275       615.8278
          3121.2213          5.7635         0.1201        13.0235        14.2424       -37.0738         6.0427       -13.0784        40.3257         0.5099       616.5771
          3124.2225          5.8608        -1.6154        12.5257        13.9231       -49.6022        10.6166        -7.9988        52.0395         0.5099       615.3547
          3127.2236          5.5756        -1.8043        13.0077        14.2669       -51.8976        17.8163        -7.6186        55.5405         0.4405       715.1805
          3130.2248          5.5914        -1.0169        13.0420        14.2265       -60.8553        15.8896        -4.7169        63.2612         0.4161       795.9091
          3133.2260          5.2741        -1.0327        12.5423        13.6452       -95.2671        28.7854         1.4651        99.5982         0.5738       621.2054
          3136.2272          5.3842        -2.4589        12.3554        13.7000      -100.0493        38.0385         7.8050       107.5666         0.6265       569.8781
          3139.2283          5.1251        -3.1855        12.6446        14.0107      -101.5728        38.3917        13.0327       109.8313         0.6033       568.1272
          3142.2295          5.3537        -1.9585        13.6192        14.7641      -110.8317        30.8883        12.9056       115.8398         0.6029       534.9206
          3145.2307          6.3112        -2.6840        13.7612        15.3755      -103.3772        33.7997        16.0757       110.3571         0.7250       439.0401
          3148.2319          4.7541        -0.2994        14.0866        14.8702       -99.3468        29.3875        28.1588       107.6293         0.9346       347.3457
          3151.2330          4.4466        -1.1429        13.8956        14.6344       -86.1867        23.7887        21.5142        92.6937         1.0811       288.2439
          3154.2342          4.7835        -1.3462        13.7367        14.6079       -68.5931        27.0415         1.7927        74.4018         1.0751       265.5072
          3157.2354          3.9380         0.4619        13.4886        14.0593       -89.5058        43.1392       -17.8602       101.7940         1.2315       260.6413
          3160.2366          4.2309        -2.3391        13.5204        14.3588      -112.3439        78.2237       -30.2824       140.4658         1.3960       269.0081
          3163.2377          2.8434        -2.7510        13.4419        14.0120       -88.4554        85.1496       -20.2671       125.5169         1.3026       288.3036
          3166.2389          2.9279        -2.2017        14.0887        14.5571       -59.5871        85.6188         4.5197       105.5119         1.1286       326.4251
          3169.2401          2.6318        -2.3125        14.0768        14.5062       -34.4916        80.6882        11.1946        90.3522         0.8484       408.3514
          3172.2413          4.3222        -3.1906        12.5704        13.6702         3.9941        80.4588        -7.3709        83.4215         0.7314       485.6092
          3175.2424          3.3593        -2.7101        12.7808        13.4900        25.5712        84.5168       -11.5899        89.1200         0.6328       569.3092
          3178.2436          6.7777        -2.3193        11.3706        13.4390        10.5827        77.5697        -2.3559        79.5153         0.5678       629.2365
          3181.2448          5.9639        -1.1325        11.4596        12.9681         2.4557        73.6628         8.9702        74.6346         0.6556       605.8554
          3184.2459          5.0352        -0.5476        11.5192        12.5835         2.5278        67.4639        14.2415        69.9043         0.6556       630.9718
          3187.2471          4.4164        -1.8604        11.1282        12.1162       -11.2536        74.5715        20.5450        78.1689         0.5977       725.3510
          3190.2483          4.7125        -2.9345        10.8776        12.2124        -5.5403        88.7693        22.4639        92.1484         0.5099       900.3159
          3193.2495          3.0343        -1.8637        10.4402        11.0308        48.3143        83.3446         7.2233       110.4794         0.4868      1042.5086
          3196.2506         -0.4027        -0.9419        10.1561        10.2076       119.7680        58.9320        -6.9839       134.9699         0.3938      1308.4407
          3199.2518         -0.9335        -0.4984        10.3376        10.3917       118.2084        36.3817         5.4757       123.8253         0.3059      1523.2190
          3202.2530         -0.6578        -0.7549        10.5401        10.5875       100.7814        17.9668         1.8014       103.4394         0.2944      1508.5793
          3205.2542          0.6898        -1.0095        10.4131        10.4847        90.6355         4.6195        -6.0207        91.1172         0.2768      1525.3377
          3208.2553          1.8808        -0.7994        10.2557        10.4574        67.2690        13.9570        -7.2581        69.5543         0.2652      1554.2636
          3211.2565          2.3799        -1.1503        10.2107        10.5474        43.8978        18.6696        -9.5715        48.7815         0.2592      1565.4083
          3214.2577          2.3808        -1.3981        10.1797        10.5475        27.1548        21.5494       -12.8778        38.8561         0.2768      1481.8858
          3217.2589          2.5465        -1.3271        10.1344        10.5334         8.3720        24.4843       -13.2141        29.3457         0.2768      1465.3942
          3220.2600          2.7421        -1.1571        10.0894        10.5193        -3.6249        24.2361       -10.3925        27.5488         0.2652      1490.3570
          3223.2612          2.8309        -1.4022         9.9085        10.3999        -8.1003        26.1153        -6.7808        28.4122         0.2592      1610.9835
          3226.2624          2.6559        -1.5342         9.7769        10.2467        -3.7078        15.0503        -3.3884        16.4194         0.2768      1609.9452
          3229.2636          2.4588        -1.1045         9.8849        10.2459        -3.7314        12.1306        -3.5977        14.0900         0.2652      1709.3344
          3232.2647          2.7141        -0.6749         9.9407        10.3266        -1.3625        16.6019        -0.0022        18.5406         0.2708      1673.8419
          3235.2659          2.9569        -0.6148         9.9442        10.3928        -9.1364        13.9284         7.5196        19.0949         0.2828      1513.6098
          3238.2671          2.9469        -0.3772         9.9198        10.3551       -15.3393        18.7983         9.5152        26.6551         0.2592      1624.8545
          3241.2683          3.0216         0.1238         9.9981        10.4455       -16.6999        17.2585        16.3032        30.4808         0.2652      1663.5523
          3244.2694          3.0861         0.2894         9.9352        10.4075       -19.6855        15.3932         5.5958        30.7092         0.2477      1759.2341
          3247.2706          2.7967         0.0383         9.8573        10.2464       -14.3661        26.3860        -8.1674        31.2310         0.2592      1659.3519
          3250.2718          2.4484        -0.1073         9.7926        10.0946        -0.3337        19.8899        -5.1671        23.9058         0.2652      1636.0809
          3253.2730          2.1939         0.1416         9.7278         9.9731        25.0931        10.7610        -6.7561        30.3852         0.2477      1779.0861
          3256.2741          2.0888         0.3488         9.5871         9.8182        38.6488         3.1383        -3.5298        39.2088         0.2477      1847.3934
          3259.2753          1.8221         0.2373         9.2057         9.3873        40.7319         8.6552         1.3750        41.8297         0.2592      1822.7498
          3262.2765          1.5388         0.4534         9.1021         9.2424        40.7070         7.5357        -2.1456        42.4233         0.2652      1881.1317
          3265.2777          2.1978         0.2131         8.8229         9.0950        18.2130        -3.8579        -1.9816        19.4154         0.2477      1959.1873
          3268.2788          2.9700         0.3071         8.8401         9.3307         2.0499        10.3309        11.9872        20.9167         0.2477      1843.4542
          3271.2800          3.2713         0.5421         8.7841         9.3892       -10.7752        31.6263        18.4027        39.6607         0.2477      1870.8119
          3274.2812          3.2868         0.5758         8.7590         9.3731       -18.8683        27.5488         7.7855        34.3655         0.2477      1805.7086
          3277.2824          2.6995         0.4699         8.8055         9.2220       -11.5660        15.4692        10.5245        24.0045         0.2477      1828.4277
          3280.2835          2.2625         0.8562         8.9799         9.3000        -4.7612        10.1625        13.8161        18.4885         0.2708      1724.7149
          3283.2847          2.1295         0.9444         8.9972         9.2938       -10.8454         5.8102        11.3587        19.7884         0.2712      1778.1159
          3286.2859          1.8203         0.5985         8.9848         9.1869        -8.0890        -7.7632        18.3667        23.9996         0.2301      2124.7276
          3289.2871          1.7639         0.1692         9.0237         9.1960        -9.2505       -13.5875        18.8700        30.5181         0.2592      1896.3489
          3292.2882          2.1477        -0.0338         9.2622         9.5080       -29.8785       -21.7853         4.3902        37.7847         0.2652      1789.4099
          3295.2894          2.7982        -0.0260         9.6518        10.0492       -36.5477       -24.0283         0.7244        44.2545         0.2477      1884.8694
          3298.2906          3.1139        -0.2072         9.8969        10.3772       -48.9400       -23.3277         7.1912        54.6910         0.2477      1830.6128
          3301.2918          2.9976        -0.4521        10.1322        10.5760       -57.0986       -35.1489         7.8112        68.0507         0.2477      1695.0734
          3304.2929          2.9450        -0.4457        10.1077        10.5374       -59.8803       -50.0705        10.2786        78.8364         0.2592      1634.0124
          3307.2941          3.0007        -0.5082        10.4935        10.9259       -65.8931       -70.9374        11.0026        98.6530         0.2537      1680.7169
          3310.2953          2.7896        -0.6408        10.8840        11.2541       -60.6491       -92.6582         2.9395       110.8473         0.2417      1754.1828
          3313.2965          2.0960        -1.7503        10.9538        11.2890       -45.4554       -86.0047         6.3424        97.7860         0.2884      1538.1909
          3316.2976          2.3534        -2.3088        11.4876        11.9513       -39.8479       -76.9845         3.7920        87.6238         0.3291      1423.9374
          3319.2988          3.1135        -3.5179        11.5695        12.4869       -50.2477       -77.5491        -9.2052        92.9230         0.3874      1173.8966
          3322.3000          3.4085        -1.0182        13.2820        13.7502       -57.6475       -89.6794        -6.3370       107.1643         0.4919       829.9264
